date,s_snow,s_water,et_bucket,m_bucket,ps_bucket,pr_bucket,prcp(mm/day),dayl(s),tmean(c),tmin(c),tmax(c),srad(w/m2),vp(pa),q_bucket,obs_runoff(mm/day)
1980-10-01,0.2697076463961609,506.25373684322255,1.0858291278301921,0.25267666367624403,1.1920929e-07,1.1920929e-07,0.0,11.520002,10.195,1.27,19.12,564.12,528.15,0.7940891707944419,0.16820958
1980-10-02,0.11374117191483404,504.67786831056264,0.8553124607118318,0.0861252829225931,1.1920929e-07,1.1920929e-07,0.0,11.424,6.67,-2.72,16.06,579.57,395.25,0.7667091105415225,0.16820958
1980-10-03,0.05551878779360487,503.16701457390735,0.7980195360025101,0.03527321662149509,1.1920929e-07,1.1920929e-07,0.0,11.424,5.66,-2.66,13.98,536.17,424.61,0.7413455198776808,0.16820958
1980-10-04,0.029194219266391458,501.6543127873896,0.8212400171074243,0.016712859873469526,1.1920929e-07,1.1920929e-07,0.0,11.328,6.27,-2.2,14.74,537.53,436.77,0.7167914893925819,0.16820958
1980-10-05,0.01591150943975183,500.14109928154465,0.8350198383450013,0.008587363045512497,1.1920929e-07,1.1920929e-07,0.0,11.328,6.57,-2.15,15.29,544.34,434.7,0.6930428139496854,0.1529178
1980-10-06,0.007028473979179783,498.65408484907925,0.823592438442175,0.003637684791187886,1.1920929e-07,1.1920929e-07,0.0,11.232,6.535,-2.51,15.58,551.05,426.27,0.6704719824265435,0.1529178
1980-10-07,0.0026746150628348085,497.1340760911639,0.9143635901789718,0.0013551903797148813,1.1920929e-07,1.1920929e-07,0.0,11.232,8.19,-1.2,17.58,555.31,454.11,0.6481598849949795,0.1529178
1980-10-08,0.0014075863128727515,495.5834325143516,1.0132460522880835,0.0007087463227262414,1.1920929e-07,1.1920929e-07,0.0,11.136003,9.975,-0.73,20.68,581.49,448.83,0.6261630330859772,0.1529178
1980-10-09,0.00041707006430036523,494.0809522724396,0.8624508127670062,0.00020896990011615353,1.1920929e-07,1.1920929e-07,0.0,11.136003,7.515,-2.0,17.03,544.49,436.24,0.6055617560501756,0.1529178
1980-10-10,-8.398987369723524e-05,492.6544119454033,0.7634091147510824,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.136003,5.695,-4.14,15.53,548.08,355.6,0.5866293585049243,0.1468011
1980-10-11,-7.440374790514378e-05,491.2965989769676,0.7895115316991957,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.04,6.38,-3.54,16.3,545.27,348.13,0.5691591757334811,0.1529178
1980-10-12,-4.4832732110557345e-05,489.86540669021906,0.7451318829137932,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.04,5.545,-1.57,12.66,428.99,451.7,0.5513077676516226,0.1529178
1980-10-13,-2.6993656133541376e-05,490.97477698360007,0.6925985210149119,1.1920928955078125e-07,1.1920929e-07,5.89,5.89,10.944,4.54,-1.24,10.32,263.71,558.29,0.5650953360164948,0.18350136
1980-10-14,-1.6163565449951918e-05,492.1088521642753,0.5664405306909132,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.944,1.525,-2.87,5.92,274.68,494.4,0.5795464241398083,0.18350136
1980-10-15,-7.223033309882847e-05,496.7618602146251,0.5755538370590239,1.1920928955078125e-07,1.1920929e-07,11.26,11.26,10.848,1.75,-4.95,8.45,299.79,424.2,0.6428102911567931,0.21408492
1980-10-16,3.4177208063599585,504.19230999098687,0.3921475982140249,1.1920928955078125e-07,12.589994,6.378591e-06,12.59,10.848,-3.95,-10.64,2.74,306.77,268.85,0.7584645283367741,0.21408492
1980-10-17,15.96196541220878,503.09787475888766,0.3096036630326254,1.1920928955078125e-07,12.07,1.1920929e-07,12.07,10.752,-7.05,-10.21,-3.89,154.29,279.32,0.7402051208956293,0.2293767
1980-10-18,21.834635750093717,502.06731514712834,0.30276471403780025,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.752,-7.325,-10.16,-4.49,189.26,280.63,0.7234134403274141,0.25996026
1980-10-19,21.830369176208002,501.0053034778036,0.40171214345846823,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.752,-3.4,-9.59,2.79,398.36,295.73,0.706507733152502,0.25996026
1980-10-20,21.830369467247586,499.8871948810771,0.43668187371449685,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.656,-2.065,-10.65,6.52,499.55,261.27,0.6891357957746062,0.27525204
1980-10-21,21.83036980705916,498.75348349369216,0.46023529324759,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.656,-1.285,-9.7,7.13,487.44,284.06,0.6719575211136374,0.3058356
1980-10-22,21.83035885884495,497.64363859235726,0.42642124960817046,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.56,-2.21,-10.15,5.73,468.82,283.02,0.6555557310416946,0.3058356
1980-10-23,21.829175525904734,496.60061238813074,0.3135625566219735,1.1920928955078125e-07,2.8,1.1920929e-07,2.8,10.56,-6.455,-15.77,2.86,397.36,179.74,0.6405065192453891,0.29054382
1980-10-24,21.826619753191004,495.62411953543574,0.25791682081835293,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.557533,-9.06,-16.13,-1.99,429.8,175.73,0.6267305544874153,0.27525204
1980-10-25,21.823516459723898,494.69550848921125,0.37838526213858004,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.463997,-3.68,-14.21,6.85,534.64,200.29,0.6139050397680783,0.29054382
1980-10-26,21.82069056452354,493.79612770439627,0.49855619997854145,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.463997,0.27,-7.49,8.03,445.27,352.74,0.6017334938385612,0.27525204
1980-10-27,21.818966986610064,492.90732563592974,0.3359327333479473,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.368,-5.155,-11.42,1.11,383.72,258.4,0.5899422082048382,0.29054382
1980-10-28,21.8191706450036,492.0104507387507,0.23495890572817707,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.368,-9.96,-17.62,-2.3,447.31,151.19,0.578278024456307,0.24466848
1980-10-29,21.82212645872428,491.0868514677981,0.2461370845570516,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.272,-9.195,-16.72,-1.67,438.76,167.57,0.5665072643486776,0.25996026
