date,s_snow,s_water,et_bucket,m_bucket,ps_bucket,pr_bucket,prcp(mm/day),dayl(s),tmean(c),tmin(c),tmax(c),srad(w/m2),vp(pa),q_bucket,obs_runoff(mm/day)
1980-10-01,2.283660783362975e-40,1190.7579485104006,1.6470809506426893,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.423997,13.655,5.96,21.35,358.38,926.36,0.0042192088555876375,0.09074811
1980-10-02,1.3438919014759157e-40,1189.0029316946345,1.6315076966324107,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.423997,13.525,6.47,20.58,336.01,961.5,0.003820427705483942,0.09074811
1980-10-03,7.37693301496991e-41,1189.0361384862954,1.2971486214691041,1.1920928955078125e-07,1.1920929e-07,3.09,3.09,11.3280115,10.0,4.61,15.39,216.69,851.5,0.0038276114415371747,0.09544198
1980-10-04,4.226008925036571e-41,1191.4743141612064,1.280100721750151,1.1920928955078125e-07,1.1920929e-07,7.52,7.52,11.3280115,9.76,4.75,14.77,201.87,862.16,0.004393710356955318,0.10795896
1980-10-05,1.9536411056531886e-41,1191.576248277077,0.9207446954971091,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.232,4.825,-1.39,11.04,320.04,553.41,0.004419120509208316,0.11891132
1980-10-06,6.660278263666932e-42,1190.6792630442537,0.8813585332418237,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.232,4.18,-2.5,10.86,334.5,509.73,0.0042004691500252345,0.115782075
1980-10-07,3.490201402165948e-42,1190.1329784824995,0.9629498364779705,1.1920928955078125e-07,1.1920929e-07,1.84,1.84,11.136011,5.65,-0.56,11.86,317.14,587.47,0.004072640959022567,0.11108821
1980-10-08,1.4787821584093098e-42,1189.1345207156078,1.2032957871477548,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.136011,9.09,2.04,16.14,334.27,709.77,0.003848974189269217,0.10482971
1980-10-09,3.3841041429550627e-43,1187.8954317475718,1.3625937491620252,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.04,11.2,3.58,18.82,341.58,800.0,0.003588407872385916,0.098571226
1980-10-10,1.2687505106385003e-43,1186.6676231297215,0.9051763887428729,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.04,4.89,-3.61,13.39,364.89,468.32,0.0033476168862656567,0.09544198
1980-10-11,-4.382713451706608e-44,1185.4973777026305,1.0089672658300655,1.1920928955078125e-07,1.1920929e-07,6.69,6.69,10.944006,6.685,0.35,13.02,231.27,624.47,0.003133170075617124,0.10482971
1980-10-12,-2.2552435420971595e-43,1184.619369313478,1.1694050212363394,1.1920928955078125e-07,1.1920929e-07,0.63,0.63,10.944006,8.975,3.63,14.32,271.02,793.08,0.0029813445304518317,0.11265283
1980-10-13,-3.703074127286791e-43,1184.2904548694603,0.7901329443041578,1.1920928955078125e-07,1.1920929e-07,2.8,2.8,10.85173,3.145,-0.49,6.78,175.87,589.69,0.0029263823066397352,0.123605184
1980-10-14,-4.302671147885347e-43,1184.7674912777727,0.7955201846634133,1.1920928955078125e-07,1.1920929e-07,0.56,0.56,10.847998,3.245,-0.62,7.11,214.98,585.68,0.0030064319490620073,0.115782075
1980-10-15,-3.5749426510386283e-43,1186.3073354456112,0.9775114526788877,1.1920928955078125e-07,1.1920929e-07,3.41,3.41,10.798667,6.395,0.74,12.05,227.89,642.18,0.00328007546460801,0.11265283
1980-10-16,-1.2257621057067747e-43,1188.2070287158665,1.1909848703795385,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.751991,9.49,2.65,16.33,311.59,738.69,0.003652224218369154,0.11265283
1980-10-17,2.1362005455431753e-43,1189.388006770633,1.5998731782641007,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.742803,14.2,6.45,21.95,320.31,955.81,0.0039045672026001973,0.11265283
1980-10-18,5.628500258567859e-43,1190.1152389056206,1.7191844981127604,1.1920928955078125e-07,1.1920929e-07,2.94,2.94,10.655997,15.5,10.0,21.0,221.91,1239.67,0.004068555837798306,0.11265283
1980-10-19,8.368661134109035e-43,1190.6629692248937,1.2292685293951404,1.1920928955078125e-07,1.1920929e-07,3.07,3.07,10.655997,10.095,3.9,16.29,217.95,809.78,0.004196599033679937,0.1173467
1980-10-20,9.474207272908464e-43,1191.3054418325175,1.031698063050215,1.1920928955078125e-07,1.1920929e-07,0.43,0.43,10.559998,7.5,2.13,12.87,261.29,712.51,0.004351934965821167,0.1173467
1980-10-21,8.062662775707887e-43,1192.3169008325567,0.8633225178637939,1.1920928955078125e-07,1.1920929e-07,2.59,2.59,10.559998,4.775,1.35,8.2,153.6,672.03,0.004608217301935649,0.16741462
1980-10-22,4.735010010677677e-16,1193.1692457971963,0.8291542126874719,1.1920928955078125e-07,1.1920929e-07,0.75,0.75,10.464008,4.295,-2.7,11.29,304.65,502.32,0.004835865665433886,0.09544198
1980-10-23,6.814092167561636e-16,1192.7887662078706,0.6874806367948836,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.464008,1.525,-3.61,6.66,251.22,465.59,0.004732887905099605,0.09074811
1980-10-24,-7.255420573741689e-16,1191.7368033132482,0.6791877357855812,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.368147,1.495,-5.53,8.52,303.2,408.01,0.004459442046443386,0.09074811
1980-10-25,-4.800644746120227e-16,1194.850852251089,0.7483992409529556,1.1920928955078125e-07,1.1920929e-07,8.7,8.7,10.367991,2.885,-2.81,8.58,196.16,495.93,0.005318505905962901,0.27537358
1980-10-26,-2.839761025652538e-16,1224.0325497317917,0.747388555608745,1.1920928955078125e-07,1.1920929e-07,50.54,50.54,10.29685,2.61,-0.3,5.52,112.12,597.88,0.02771757742349787,1.6741462
1980-10-27,4.9833435085898754e-17,1245.939258390967,0.7156056956755062,1.1920928955078125e-07,1.1920929e-07,1.21,1.21,10.272005,1.745,-0.56,4.05,117.0,587.33,0.09571534482332131,0.6336722
1980-10-28,8.043231655444445e-17,1246.9933874044552,0.7343279473637766,1.1920928955078125e-07,1.1920929e-07,1.98,1.98,10.262816,2.125,-0.78,5.03,147.74,579.41,0.1015969059317334,0.42557734
1980-10-29,0.013135319397743615,1247.2833975783012,0.6624673925528374,1.1920928955078125e-07,1.1920929e-07,0.39,0.39,10.175992,0.74,-1.73,3.21,135.06,541.69,0.10327750721054473,0.33326462
1980-10-30,0.03801558209502297,1246.6369921340674,0.6880683168875295,0.019164708362067715,1.1920929e-07,1.1920929e-07,0.0,10.175992,1.3,-2.63,5.23,205.98,507.6,0.09956901263337174,0.2769382
1980-10-31,0.0215063824977308,1245.823754578289,0.7796533660694882,0.011905066135086939,1.1920929e-07,1.1920929e-07,0.0,10.0800085,3.29,-2.14,8.72,258.41,522.1,0.09509194995318442,0.21748254
1980-11-01,0.01191065034876367,1244.9456421770008,0.8412041223803142,0.006309565471017647,1.1920929e-07,1.1920929e-07,0.0,10.0800085,4.435,-0.9,9.77,251.98,573.57,0.09048350069221593,0.20340094
1980-11-02,0.0054115295070836025,1244.1128849069567,0.7071047757858943,0.0027781364557714393,1.1920929e-07,1.1920929e-07,0.0,10.030694,1.94,-1.26,5.14,171.7,557.5,0.0863195896211222,0.19714245
1980-11-03,0.0028631660476925364,1243.3770852077134,0.6733203915683972,0.0012325619487131925,1.1920929e-07,1.1920929e-07,0.0,9.983989,1.3,-4.52,7.12,264.65,440.0,0.08280022016975694,0.1799316
1980-11-04,0.0018273872731907146,1243.5045771254254,0.9101128333038011,0.0009220417649015803,1.1920929e-07,1.76,1.76,9.983989,5.785,0.62,10.95,240.74,636.64,0.08339957599816063,0.16428538
1980-11-05,0.0009829615062298064,1244.0730335250676,0.8823523399806602,0.0004938962669725778,1.1920929e-07,1.43,1.43,9.888008,5.455,0.17,10.74,243.87,618.88,0.08612520282551907,0.16115613
1980-11-06,0.00047134238016154767,1244.0989327150826,0.6908920994338842,0.00023597038070651927,1.1920929e-07,1.1920929e-07,0.0,9.888008,1.81,-3.8,7.42,253.73,457.05,0.08625148385333499,0.16115613
1980-11-07,0.00024381071177878992,1243.5218285030214,0.8388963474189299,0.00012205396497372462,1.1920929e-07,1.25,1.25,9.838692,4.775,-1.09,10.64,246.84,567.71,0.08348100948602885,0.15489765
1980-11-08,3.487170696782425e-05,1244.0134489556376,1.0739937631487504,1.743889357374844e-05,1.1920929e-07,7.04,7.04,9.791986,8.62,1.9,15.34,199.59,701.02,0.08583537787375574,0.16428538
1980-11-09,-0.00011079381194871625,1246.2760171213404,0.7510467815010233,1.1920928955078125e-07,1.1920929e-07,1.11,1.11,9.791986,3.16,-3.54,9.86,270.7,469.7,0.09755631768178359,0.18306084
1980-11-10,-0.00014063936895762868,1250.9796650399041,0.7213806724180732,1.1920928955078125e-07,1.1920929e-07,7.92,7.92,9.708011,2.635,-1.63,6.9,153.78,545.38,0.12729736242460152,0.22530566
1980-11-11,0.0002000704989254255,1255.5509595354429,0.5217259435061982,1.1920928955078125e-07,0.018115737,0.0018842625,0.02,9.696009,-2.09,-5.81,1.63,188.82,397.58,0.16486619610296824,0.2346934
1980-11-12,0.0008722941304686355,1256.334396924547,0.5054697111647506,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.694756,-2.545,-5.94,0.85,175.09,393.73,0.17233754592192568,0.20340094
1980-11-13,0.0012323567810521585,1255.3182873262515,0.6097927508992806,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.600147,0.29,-4.89,5.47,231.59,432.76,0.16271031665020036,0.19088396
1980-11-14,0.0008490573788613584,1254.3137970759117,0.8133812627511714,0.00042633092468528477,1.1920929e-07,1.1920929e-07,0.0,9.599989,4.55,-1.7,10.8,249.53,542.68,0.153721902992885,0.17836697
1980-11-15,0.0005133155654223557,1253.4039896082506,0.7174426654119267,0.0002573164827644982,1.1920929e-07,0.06,0.06,9.590803,2.705,-2.17,7.58,218.61,523.45,0.14601002554737408,0.17836697
1980-11-16,-0.0007690166660194539,1252.679652948653,0.51583675807298,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.504155,-1.935,-5.08,1.21,160.86,420.0,0.14014784920551396,0.17210849
1980-11-17,-0.008043587935792405,1252.091461519808,0.3985108304976655,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.504,-5.535,-11.3,0.23,244.55,259.38,0.13556112113698837,0.15489765
1980-11-18,10.696387598535972,1251.5749156862407,0.3886979079751427,1.1920928955078125e-07,21.16,1.1920929e-07,21.16,9.502748,-5.87,-9.11,-2.63,139.21,305.84,0.131657052662977,0.12986368
1980-11-19,22.720024105312014,1251.0174152762786,0.4689284415752408,1.1920928955078125e-07,2.5199916,8.411407e-06,2.52,9.411722,-3.125,-5.8,-0.45,141.9,396.68,0.12756951119529247,0.18462546
1980-11-20,23.67672081301094,1250.4042061982427,0.5089727722995836,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.407997,-1.955,-5.98,2.07,218.15,388.49,0.12321992699590571,0.19401321
1980-11-21,23.67572198577192,1249.781180828951,0.4898631645155771,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.407997,-2.49,-7.51,2.53,250.3,352.75,0.11895256909715568,0.1455099
1980-11-22,23.675717041940718,1249.1290342981301,0.5586457670379127,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.358678,-0.535,-4.76,3.69,223.51,434.26,0.11464397268259578,0.17054386
1980-11-23,23.674197425895166,1248.4533192009703,0.5767748032824186,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.312,0.005,-5.94,5.95,269.36,400.0,0.11034421546144553,0.16115613
1980-11-24,23.696925573146128,1248.2752113141964,0.6218933249215591,1.1920928955078125e-07,1.1920929e-07,1.37,1.37,9.312,1.1,-2.67,4.87,201.6,501.54,0.10923797366768513,0.17210849
1980-11-25,23.245918046245595,1252.186285071169,0.6231166880062081,1.1920928955078125e-07,1.1920929e-07,6.79,6.79,9.31075,1.085,-0.76,2.93,82.19,579.58,0.13629027674565605,0.39741415
1980-11-26,23.55799559012625,1254.829958207072,0.4741182928216052,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.240845,-2.755,-8.37,2.86,257.55,322.99,0.15827682280223085,0.5116316
1980-11-27,23.14605900333929,1254.204065042738,0.4742866867480078,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.216005,-2.705,-7.32,1.91,226.9,356.56,0.15277058580759395,0.40367264
1980-11-28,26.323132984379967,1253.9465487322,0.5010561096842896,1.1920928955078125e-07,4.3266997,2.3433003,6.67,9.216005,-1.925,-3.97,0.12,86.62,450.54,0.15056111465635869,0.37863868
1980-11-29,27.39411418997169,1256.6787498593887,0.5224768485899384,1.1920928955078125e-07,0.014067297,2.1659327,2.18,9.216005,-1.36,-2.93,0.21,82.25,493.46,0.17572773747637965,0.42088348
1980-11-30,27.39827192146167,1258.3070798721642,0.5349311512333553,1.1920928955078125e-07,0.0002900481,2.3197098,2.32,9.16668,-0.965,-3.13,1.2,110.63,484.16,0.19268450219758038,0.41149575
1980-12-01,26.072893199482056,1260.0174652856615,0.6812453374459739,7.184151941244181,1.1920929e-07,1.1920929e-07,0.0,9.123719,2.6,-1.34,6.54,201.34,557.02,0.21226054439352823,0.3802033
1980-12-02,12.508296445812348,1272.2467713854749,0.831699501121298,12.508296445812348,1.1920929e-07,1.1920929e-07,0.0,9.119997,5.445,1.71,9.18,189.49,693.83,0.423966267823812,0.4553052
1980-12-03,6.014148214563206,1283.6695427190664,0.57123454704905,1.1920928955078125e-07,1.1005998e-06,12.3099985,12.31,9.119997,-0.235,-9.15,8.68,210.37,305.68,0.8090541089863488,1.7054386
1980-12-04,9.718800198852446,1284.8063186046822,0.3259219247754645,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.119997,-8.06,-13.34,-2.78,242.1,221.21,0.8627938365907796,1.3549632
1980-12-05,9.717282284041302,1283.6519214577177,0.33485463019969314,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.110811,-7.67,-13.21,-2.13,246.05,222.79,0.8082479854887801,1.1734669
1980-12-06,9.717282284041302,1282.5079779399437,0.3963365899056315,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.048839,-5.265,-11.79,1.26,260.15,242.03,0.7575984248137759,1.032651
1980-12-07,9.71728227544399,1281.318988003771,0.5282708470102971,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.027722,-1.185,-7.81,5.44,257.12,335.4,0.7083155056365501,0.8605424
1980-12-08,5.654670503235749,1284.8636753081157,0.8680497528165187,5.654670503235749,1.1920929e-07,2.04,2.04,9.024,6.105,2.26,9.95,181.4,722.5,0.8655979751965666,0.8010868
1980-12-09,2.061044786116889,1288.4311296143944,0.8676040860849442,2.0610447838096975,1.1920929e-07,1.64,1.64,9.024,6.055,-1.16,13.27,253.99,563.77,1.0591685521147802,0.81203914
1980-12-10,1.0219141001692138,1292.235686624401,0.5510845925106146,1.1920928955078125e-07,6.0930848e-05,7.249939,7.25,9.024,-0.695,-2.77,1.38,85.07,500.57,1.3135279056348361,0.9340797
1980-12-11,4.274518648222858,1291.754167498018,0.3604945058236554,1.1920928955078125e-07,1.68,1.1920929e-07,1.68,9.024,-6.625,-13.44,0.19,256.58,218.94,1.2782295463890427,0.85584855
1980-12-12,4.933170233515313,1290.189774764849,0.3529841506084891,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.024,-6.895,-12.33,-1.46,234.52,237.52,1.169966051945655,0.7604066
1980-12-13,4.931105403402118,1288.642113814995,0.4914838784266423,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.022747,-2.285,-7.86,3.29,234.51,335.91,1.0718863786813837,0.7431958
1980-12-14,4.936354519292749,1287.1602202245272,0.4038447524041181,1.1920928955078125e-07,0.03,1.1920929e-07,0.03,8.995995,-4.975,-11.01,1.06,243.23,265.22,0.985689392941127,0.68843395
1980-12-15,5.547917462490648,1285.871374861845,0.2886702504298865,1.1920928955078125e-07,1.46,1.1920929e-07,1.46,8.995995,-9.51,-15.44,-3.58,242.84,190.39,0.9163775043669996,0.6727877
1980-12-16,8.502545416840075,1284.6835486938653,0.3206980103973691,1.1920928955078125e-07,4.33,1.1920929e-07,4.33,8.974678,-8.06,-11.46,-4.66,127.65,247.45,0.8568221755312488,0.7510189
1980-12-17,10.89067208744705,1283.5430642007311,0.30645225176599544,1.1920928955078125e-07,0.14,1.1920929e-07,0.14,8.952842,-8.625,-12.91,-4.34,204.28,226.72,0.8032858465920981,0.70408016
1980-12-18,10.834791978715652,1282.4421401389632,0.3388588757387476,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,8.952842,-7.26,-13.08,-1.44,239.66,225.18,0.7547819276611987,0.6571415
1980-12-19,11.466805835540912,1281.3550907317233,0.3704317809272546,1.1920928955078125e-07,1.13,1.1920929e-07,1.13,8.952842,-6.035,-11.14,-0.93,220.91,262.5,0.7097636565357122,0.90748113
1980-12-20,12.037444987697146,1280.38662651701,0.19690016838179736,1.1920928955078125e-07,0.03,1.1920929e-07,0.03,8.952842,-14.36,-21.34,-7.38,256.54,119.59,0.6719230563287036,0.81360376
1980-12-21,12.04996400901513,1279.5343335087173,0.20217857382531293,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,8.952842,-14.015,-19.58,-8.45,233.11,120.0,0.6402941622228344,0.7510189
