date,s_snow,s_water,et_bucket,m_bucket,ps_bucket,pr_bucket,prcp(mm/day),dayl(s),tmean(c),tmin(c),tmax(c),srad(w/m2),vp(pa),q_bucket,obs_runoff(mm/day)
1980-10-01,0.0,1128.9499304717954,1.4913537684684528,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.52,18.45,11.06,25.84,353.21,1324.85,0.03822884587356031,0.41088352
1980-10-02,0.0,1130.8680487654142,1.606176042549373,1.1920928955078125e-07,1.1920929e-07,5.76,5.76,11.424003,19.82,13.45,26.19,243.47,1550.96,0.038730957031942605,0.41088352
1980-10-03,0.0,1135.6943094851279,1.1923567353410756,1.1920928955078125e-07,1.1920929e-07,5.65,5.65,11.424003,14.775,9.51,20.04,214.19,1200.94,0.04002370765457867,0.5689156
1980-10-04,0.0,1137.5945420752628,0.9981923815491582,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.327997,12.01,7.1,16.92,275.9,1007.73,0.04054445959846357,0.5057028
1980-10-05,0.0,1136.8075151079026,0.9875630174208385,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.327997,11.85,6.18,17.52,305.88,940.94,0.04032796068673077,0.44248992
1980-10-06,0.0,1135.7688343907225,0.9250734170267821,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.232,10.96,4.38,17.54,336.54,830.16,0.040044004359815755,0.41088352
1980-10-07,0.0,1134.8762810459616,0.9766129311315613,1.1920928955078125e-07,1.1920929e-07,0.12,0.12,11.232,11.835,4.44,19.23,354.76,835.29,0.039801594360575836,0.4266867
1980-10-08,0.0,1133.8617497529378,1.130141027002008,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.227472,14.21,5.04,23.38,383.11,879.35,0.03952783765296168,0.4266867
1980-10-09,0.0,1132.670046612337,1.361924131519622,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.136003,17.44,9.29,25.59,353.68,1180.11,0.03920867755064724,0.4266867
1980-10-10,0.0,1131.5649880733708,1.0982148563225231,1.1920928955078125e-07,1.1920929e-07,3.84,3.84,11.136003,13.91,8.2,19.62,216.61,1096.34,0.03891502568659622,0.4266867
1980-10-11,0.0,1130.5420945452433,1.1593786490487106,1.1920928955078125e-07,1.1920929e-07,0.21,0.21,11.04,14.95,8.56,21.34,309.7,1124.9,0.03864516832741285,0.47409636
1980-10-12,0.0,1129.5842889039104,0.9581385868591824,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.04,11.88,5.13,18.63,325.79,888.01,0.038394179060446995,0.44248992
1980-10-13,0.0,1128.674494025328,0.8068478794344062,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.943997,9.315,4.92,13.71,242.98,873.96,0.038157280578196076,0.4266867
1980-10-14,0.0,1127.7956327854524,0.7197841000882661,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.943997,7.555,1.05,14.06,323.03,643.73,0.03792982490080498,0.4266867
1980-10-15,0.0,1126.901636409805,0.9603181103131938,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.848002,12.235,5.03,19.44,331.05,882.31,0.03769984318231678,0.44248992
1980-10-16,0.0,1125.80910428103,1.145574444309544,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.848002,15.11,5.39,24.83,365.94,910.07,0.037420680395372115,0.44248992
1980-10-17,0.0,1125.2128193998924,1.2592109937979357,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.848002,16.68,7.73,25.63,347.02,1058.73,0.03726919121487589,0.44248992
1980-10-18,0.0,1131.1064173157824,1.4647486347483487,1.1920928955078125e-07,1.1920929e-07,11.99,11.99,10.752,19.28,14.34,24.22,173.73,1629.73,0.03879381438017668,0.48989958
1980-10-19,0.0,1137.0046904650312,1.2056774084699196,1.1920928955078125e-07,1.1920929e-07,2.6,2.6,10.752,15.935,10.84,21.03,222.72,1307.42,0.040382091792854055,0.61632526
1980-10-20,0.0,1136.846239668429,0.9269761718039404,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.655997,11.815,4.49,19.14,317.4,840.65,0.040338586120343044,0.47409636
1980-10-21,0.0,1135.8697927345393,1.0206197208386276,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.655997,13.375,5.3,21.45,327.2,903.77,0.040071516575171925,0.47409636
1980-10-22,0.0,1134.8338836799787,0.9836336982533108,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.559998,12.94,6.23,19.65,294.13,938.49,0.03979011617049792,0.45829314
1980-10-23,0.0,1134.0227206465909,0.6797695833965427,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.559998,7.14,-0.72,15.0,325.11,580.91,0.03957114732780653,0.45829314
1980-10-24,0.0,1133.320307828452,0.7049837638685376,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.559998,7.71,0.42,15.0,308.84,631.67,0.03938250873489268,0.47409636
1980-10-25,0.0,1161.3276825740481,0.8776074468448485,1.1920928955078125e-07,1.1920929e-07,50.7,50.7,10.464,10.895,6.29,15.5,162.73,944.85,0.047648649685082575,1.8331726
1980-10-26,0.0,1189.0343877900584,0.6513995729767019,1.1920928955078125e-07,1.1920929e-07,8.93,8.93,10.464,5.905,1.84,9.97,148.7,699.8,0.057532003120611595,0.9323895
1980-10-27,0.0,1191.6001591499578,0.6345714584650313,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.368,5.615,0.71,10.52,232.59,639.61,0.05854502754819615,0.60052204
1980-10-28,0.0,1192.350081731419,0.8715907243419572,1.1920928955078125e-07,1.1920929e-07,3.0,3.0,10.368,10.515,5.3,15.73,179.11,898.41,0.05884446866160367,0.5531124
1980-10-29,0.0,1192.9936147926198,0.6570094896394725,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.368,6.125,0.45,11.8,259.68,625.64,0.059102649618033735,0.521506
1980-10-30,0.0,1192.399445287782,0.632237576754198,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.272,5.69,-0.42,11.8,269.98,593.22,0.05886423297386395,0.48989958
1980-10-31,0.0,1191.6799900299163,0.6912367468966646,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.272,7.06,-2.25,16.37,326.34,520.0,0.05857683109545609,0.48989958
1980-11-01,0.0,1191.2297363116052,0.7943433099699299,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.176,9.365,2.55,16.18,276.94,724.22,0.05839768187815757,0.48989958
1980-11-02,0.0,1191.0775602757976,0.6433840927841673,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.176,6.115,0.04,12.19,258.41,610.55,0.05833725727734782,0.47409636
1980-11-03,0.0,1191.0830485798217,0.6153969594637031,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.176,5.44,-2.71,13.59,300.08,503.2,0.05833943543330458,0.47409636
1980-11-04,0.0,1191.1057878810052,0.7820016354218312,1.1920928955078125e-07,1.1920929e-07,6.9,6.9,10.08,9.27,5.95,12.59,113.92,927.52,0.058348460899094914,0.521506
