date,s_snow,s_water,et_bucket,m_bucket,ps_bucket,pr_bucket,prcp(mm/day),dayl(s),tmean(c),tmin(c),tmax(c),srad(w/m2),vp(pa),q_bucket,obs_runoff(mm/day)
1980-10-01,3.235534462280087,1238.0329520860985,1.0707429679145342,3.235534462280058,1.1920929e-07,1.1920929e-07,0.0,11.52,8.775,-1.33,18.88,549.78,545.01,0.6747183314233984,0.41115028
1980-10-02,1.1847512575308927,1238.5871832306773,0.6889293149149084,1.1847427791146405,1.1920929e-07,1.1920929e-07,0.0,11.424,2.22,-11.0,15.44,609.73,258.15,0.6791544246437738,0.386604
1980-10-03,0.43226467231151045,1237.947313897197,0.7422330446971779,0.42660586118335403,1.1920929e-07,1.1920929e-07,0.0,11.424,3.33,-6.44,13.1,536.87,373.44,0.674035468456952,0.4050137
1980-10-04,0.16474564694093435,1236.7977175241379,0.7523024496420228,0.1381469661291058,1.1920929e-07,1.1920929e-07,0.0,11.328,3.67,-7.46,14.8,563.48,350.15,0.6649354289460437,0.3804674
1980-10-05,0.07379465296563968,1235.4711441666427,0.7596001093067193,0.04992552567290078,1.1920929e-07,1.1920929e-07,0.0,11.328,3.83,-7.64,15.3,566.1,340.64,0.6545870434209885,0.36819428
1980-10-06,0.03754844031380818,1234.1507653034957,0.6781404197984114,0.022258097215611793,1.1920929e-07,1.1920929e-07,0.0,11.232,2.29,-9.73,14.31,571.25,293.44,0.6444469095903944,0.35592115
1980-10-07,0.020223300989704304,1232.7954506011713,0.8376176499706024,0.011130634732822078,1.1920929e-07,1.1920929e-07,0.0,11.232,5.46,-7.5,18.42,576.49,344.47,0.6342018249488708,0.34978458
1980-10-08,0.009557621072899213,1231.438657277791,0.7158525451618514,0.0050070071532231164,1.1920929e-07,1.1920929e-07,0.0,11.136003,3.25,-9.5,16.0,569.21,293.44,0.6241086998823225,0.33751142
1980-10-09,0.00470572602549716,1230.108678083105,0.704080439086076,0.0024082124429440255,1.1920929e-07,1.1920929e-07,0.0,11.136003,3.02,-8.96,15.0,548.34,310.15,0.6143709589210379,0.31910172
1980-10-10,0.002158993332710402,1228.8108058576004,0.6031461328420791,0.0010904957166824522,1.1920929e-07,1.1920929e-07,0.0,11.04,0.89,-10.78,12.56,537.95,276.44,0.6050147917384772,0.2822823
1980-10-11,0.00020650829460332372,1227.5268414949603,0.6946680900346984,0.00010336076145312318,1.1920929e-07,1.1920929e-07,0.0,11.04,2.98,-11.54,17.5,566.7,240.0,0.5958990935670638,0.27614573
1980-10-12,-0.0006277798506122978,1226.2280436334122,0.7601812095786938,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.944,4.47,-4.06,13.0,437.36,440.0,0.5868178091940511,0.27000913
