date,s_snow,s_water,et_bucket,m_bucket,ps_bucket,pr_bucket,prcp(mm/day),dayl(s),tmean(c),tmin(c),tmax(c),srad(w/m2),vp(pa),q_bucket,obs_runoff(mm/day)
1980-10-01,0.0,1212.1642937501877,1.2718767112670974,1.1920928955078125e-07,1.1920929e-07,5.3,5.3,11.559484,15.99,12.99,18.99,160.19,1494.32,0.019655660380478487,2.4165819
1980-10-02,0.0,1213.1287155065409,1.3276738489249773,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.519998,16.745,11.81,21.68,327.92,1384.75,0.019798988279962088,1.6740568
1980-10-03,0.0,1211.7897063405414,1.0674997659828964,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.519998,13.19,6.38,20.0,408.03,957.67,0.01960027111038902,1.3230449
1980-10-04,0.0,1210.770531421369,0.7687527175783738,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.424,8.145,1.13,15.16,420.67,662.72,0.019450357146827475,1.1407887
1980-10-05,0.0,1211.1091507999427,0.7819761353273311,1.1920928955078125e-07,1.1920929e-07,2.37,2.37,11.424,8.405,4.5,12.31,256.71,845.64,0.019500038213335714,1.1002873
1980-10-06,0.0,1211.8935772305929,0.745445322799573,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.424,7.655,-1.13,16.44,455.6,563.56,0.01961561457111245,1.0530357
1980-10-07,0.0,1211.4548875655653,0.8708295472887989,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.328003,10.215,-0.07,20.5,466.52,608.35,0.019550894447391075,0.9855334
1980-10-08,0.0,1210.408597944585,0.9846740423898829,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.328003,12.18,2.37,21.99,453.8,727.44,0.019397395454726876,0.94503206
1980-10-09,0.0,1209.3032776330272,1.145786028345404,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.232,14.785,5.51,24.06,437.42,904.25,0.01923654506578201,0.91803116
1980-10-10,0.0,1208.186973515202,1.1884716842807823,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.232,15.4,6.41,24.39,426.71,967.31,0.019075450013296597,0.91128093
1980-10-11,0.0,1207.0904541704622,1.1246026022804734,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.232,14.51,6.56,22.46,405.71,980.91,0.01891852361310462,0.9045307
1980-10-12,0.0,1206.074195980403,0.8647903703357858,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.136003,10.445,1.27,19.62,432.64,672.35,0.01877423656590542,0.85052884
1980-10-13,0.0,1205.1986753266203,0.755614397589501,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.136003,8.345,-1.91,18.6,446.18,534.69,0.018650813967928472,0.83027816
1980-10-14,0.0,1204.3975906707312,0.790125886353927,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.136003,9.05,-0.7,18.8,434.75,580.66,0.018538595626385938,0.82352793
