date,s_snow,s_water,et_bucket,m_bucket,ps_bucket,pr_bucket,prcp(mm/day),dayl(s),tmean(c),tmin(c),tmax(c),srad(w/m2),vp(pa),q_bucket,obs_runoff(mm/day)
1980-10-01,0.0,1036.9773345079022,1.8989007038039651,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.423997,15.645,8.48,22.81,334.72,1118.2,0.4188271767641366,0.0912815
1980-10-02,0.0,1034.1146580380225,1.9354333187798238,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.423997,16.005,9.54,22.47,310.81,1203.03,0.38355726312969607,0.14229175
1980-10-03,0.0,1036.715112019341,1.415361421585796,1.1920928955078125e-07,1.1920929e-07,8.88,8.88,11.327997,11.035,6.05,16.02,199.62,924.09,0.41546581116062725,0.13155276
1980-10-04,0.0,1040.2739032738864,1.3799810420562337,1.1920928955078125e-07,1.1920929e-07,3.0,3.0,11.327997,10.58,6.23,14.93,180.84,951.94,0.4634790708345053,0.12349851
1980-10-05,0.0,1040.1369427162483,1.0687101854153152,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.2319975,6.74,1.43,12.05,285.44,674.32,0.4615324937323652,0.11544426
1980-10-06,0.0,1039.5558346570788,1.0494080502700136,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.2319975,6.47,1.0,11.94,290.97,640.0,0.45336390838128304,0.10739001
1980-10-07,0.0,1038.7938847482444,1.12681290383926,1.1920928955078125e-07,1.1920929e-07,1.0,1.0,11.136,7.705,2.93,12.48,263.26,756.1,0.4428719043685721,0.10739001
1980-10-08,0.0,1037.457562709986,1.2859068896755441,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.136,9.78,3.96,15.6,297.7,800.0,0.4250537705624811,0.10739001
1980-10-09,0.0,1035.6099141220834,1.413929553652501,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.04,11.445,3.05,19.84,353.03,761.68,0.40159247466726417,0.09933576
1980-10-10,0.0,1033.7891560067471,0.9114362791789786,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.04,4.68,-3.51,12.87,354.96,479.02,0.37973981403024737,0.09933576
1980-10-11,0.0,1032.4308558361727,1.0818339320393626,1.1920928955078125e-07,1.1920929e-07,3.1,3.1,10.943997,7.44,-0.5,15.38,257.44,600.0,0.36421561512654355,0.11544426
1980-10-12,0.0,1031.970581082555,1.3453287753137617,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.943997,10.85,4.9,16.8,288.25,868.38,0.35910035713163324,0.11544426
1980-10-13,0.0,1032.843795027204,0.9569789122496237,1.1920928955078125e-07,1.1920929e-07,3.0,3.0,10.848,5.695,1.84,9.55,159.35,698.48,0.36886678974482107,0.11544426
1980-10-14,0.0,1033.615557807955,0.8429291504631428,1.1920928955078125e-07,1.1920929e-07,2.28,2.28,10.848,3.775,1.01,6.54,150.61,656.79,0.37771943416932485,0.11544426
1980-10-15,0.0,1032.9916095373162,0.9688484958703081,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.752003,6.015,2.39,9.64,202.51,727.6,0.3705461076433152,0.10739001
1980-10-16,0.0,1031.535383578948,1.1259984365862035,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.752003,8.345,4.05,12.64,230.34,803.93,0.35432988883889327,0.11544426
1980-10-17,0.0,1029.8103132965107,1.6084702342711223,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.656,14.18,8.0,20.36,283.03,1080.0,0.3360356729715289,0.10739001
1980-10-18,0.0,1028.38324138766,1.9200661503921643,1.1920928955078125e-07,1.1920929e-07,1.27,1.27,10.656,17.12,10.59,23.65,258.46,1287.17,0.3216177427911099,0.12349851
1980-10-19,0.0,1027.953912128128,1.394776018811435,1.1920928955078125e-07,1.1920929e-07,4.25,4.25,10.559998,12.055,6.1,18.01,206.34,935.97,0.3174024442367269,0.12349851
1980-10-20,0.0,1028.2913631022825,1.0156163088182883,1.1920928955078125e-07,1.1920929e-07,0.6,0.6,10.559998,7.08,2.5,11.66,234.18,720.0,0.3207109678677068,0.12349851
1980-10-21,0.0,1028.7405035922397,0.8889651694650804,1.1920928955078125e-07,1.1920929e-07,2.74,2.74,10.464,5.185,3.02,7.35,102.87,759.75,0.3251681060831133,0.12349851
