date,s_snow,s_water,et_bucket,m_bucket,ps_bucket,pr_bucket,prcp(mm/day),dayl(s),tmean(c),tmin(c),tmax(c),srad(w/m2),vp(pa),q_bucket,obs_runoff(mm/day)
1980-10-01,0.0,1380.3866221857531,1.5351933293346207,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.424,14.535,7.63,21.44,322.95,1050.17,0.002013221623334107,0.518993
1980-10-02,0.0,1387.91083298404,1.5114747533824773,1.1920928955078125e-07,1.1920929e-07,15.93,15.93,11.328003,14.33,9.03,19.63,220.65,1162.39,0.0024187716756351217,0.5035007
1980-10-03,0.0,1400.6559102057543,1.3068300790364453,1.1920928955078125e-07,1.1920929e-07,11.66,11.66,11.325011,11.84,7.94,15.74,158.41,1075.51,0.0033006717065638632,0.8056011
1980-10-04,0.0,1414.3290337957499,1.190697199775648,1.1920928955078125e-07,1.1920929e-07,14.59,14.59,11.232,10.34,7.52,13.16,120.96,1041.43,0.004607236415814039,1.7816178
1980-10-05,0.0,1421.3500692191003,1.030560717113819,1.1920928955078125e-07,1.1920929e-07,1.16,1.16,11.136003,8.14,3.19,13.09,244.8,775.2,0.0054678135218870355,2.2076569
1980-10-06,0.0,1421.01497632162,1.0004209410098959,1.1920928955078125e-07,1.1920929e-07,0.25,0.25,11.136003,7.685,2.36,13.01,274.78,720.96,0.005423305704906502,1.6189483
1980-10-07,0.0,1420.604812599642,0.999898828168078,1.1920928955078125e-07,1.1920929e-07,0.99,0.99,11.04,7.815,4.31,11.32,196.36,832.45,0.00536931963654428,1.0534784
1980-10-08,0.0,1420.1786855405626,1.0758215663399928,1.1920928955078125e-07,1.1920929e-07,0.19,0.19,11.04,8.955,3.0,14.91,293.61,760.07,0.0053138015697678145,0.8443319
1980-10-09,0.0,1420.1920241959529,0.899501739359893,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.943997,6.33,0.34,12.32,297.9,623.42,0.005315530665371214,0.7203933
1980-10-10,0.0,1421.9836495253317,0.6917970961243229,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.943997,2.375,-5.26,10.01,335.02,422.95,0.0055529677834073735,0.65842396
