date,s_snow,s_water,et_bucket,m_bucket,ps_bucket,pr_bucket,prcp(mm/day),dayl(s),tmean(c),tmin(c),tmax(c),srad(w/m2),vp(pa),q_bucket,obs_runoff(mm/day)
1980-10-01,2.9609578681194156e-39,1152.5270824287963,1.5909546003993837,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.424,13.14,7.01,19.27,343.58,1000.53,0.0045361804321244125,0.18446572
1980-10-02,1.7424081034568252e-39,1150.9197371512341,1.8723273966110443,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.424,15.82,9.39,22.25,342.06,1190.95,0.004172245720117609,0.18446572
1980-10-03,9.562033395805835e-40,1152.7855237051654,1.2968846045132203,1.1920928955078125e-07,1.1920929e-07,6.51,6.51,11.328,10.015,6.42,13.61,173.11,959.61,0.004597589577923305,0.19865538
1980-10-04,5.504487832565574e-40,1158.2986785889827,1.2747710230004943,1.1920928955078125e-07,1.1920929e-07,10.38,10.38,11.328,9.67,6.8,12.54,141.82,983.81,0.006125032936187802,0.26960373
1980-10-05,2.6818739927911023e-40,1159.6694731949417,1.0948240239872524,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.232005,7.42,1.25,13.59,351.26,665.86,0.006577845134991355,0.25541407
1980-10-06,1.1571950502725306e-40,1158.7142005366584,1.0407009131811655,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.232005,6.655,1.46,11.85,314.18,676.56,0.006258896745904331,0.21284506
1980-10-07,6.511709071304401e-41,1157.6894955698183,1.1575466880795506,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.136,8.44,3.04,13.84,320.36,763.06,0.00593393793381716,0.19865538
1980-10-08,3.0446357479215635e-41,1156.6414913086383,1.0738684006064503,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.136,7.295,2.73,11.86,283.55,738.06,0.005619034887388746,0.18446572
1980-10-09,1.4783373847380492e-41,1155.376688730685,1.4102906228880683,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.04,11.715,4.32,19.11,365.42,827.62,0.00526116067896998,0.18446572
1980-10-10,8.237598453393548e-42,1154.9871585717904,0.8876717001005726,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.04,4.555,-2.48,11.59,365.14,520.0,0.005155603757274898,0.17027605
1980-10-11,4.249187352484777e-42,1157.6590487053236,0.8573359169045704,1.1920928955078125e-07,1.1920929e-07,7.78,7.78,10.944,4.13,-2.99,11.25,271.38,490.68,0.005924545043104189,0.19865538
1980-10-12,2.450303550511134e-42,1162.694831775043,1.2225031331642577,1.1920928955078125e-07,1.1920929e-07,1.94,1.94,10.944,9.495,4.95,14.04,256.67,876.01,0.007699212080976254,0.21284506
1980-10-13,1.2777166513289177e-42,1165.2893469563967,0.9753464156720436,1.1920928955078125e-07,1.1920929e-07,3.42,3.42,10.848,6.11,0.9,11.32,256.76,647.6,0.008811976913743096,0.21284506
1980-10-14,7.0449889112683026e-43,1166.2016433246358,0.7471093270260941,1.1920928955078125e-07,1.1920929e-07,0.82,0.82,10.848,2.11,0.11,4.11,135.01,615.04,0.009240343005185574,0.19865538
1980-10-15,2.7884377094602426e-43,1165.717184864016,0.8396931665599318,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.752,3.98,0.26,7.7,236.22,619.6,0.009010336436420447,0.19865538
1980-10-16,-5.66722136921061e-44,1164.5884668227438,0.9107501213503594,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.752,5.215,3.64,6.79,108.38,800.0,0.00849641827152924,0.18446572
1980-10-17,-2.0680651754395405e-43,1163.7707062174504,1.4063282942274054,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.656003,12.12,6.85,17.39,289.76,988.38,0.00814249167883978,0.18446572
1980-10-18,-1.4222341368843303e-43,1165.3545729491286,1.6098096651761902,1.1920928955078125e-07,1.1920929e-07,6.88,6.88,10.656003,14.28,6.28,22.28,254.77,955.28,0.008841933260195892,0.21284506
1980-10-19,-8.405950721250054e-44,1174.3246213941825,1.3795659385287373,1.1920928955078125e-07,1.1920929e-07,14.09,14.09,10.585347,11.775,7.76,15.79,170.67,1060.42,0.01410065533836209,0.28379342
1980-10-20,-5.033445558267377e-44,1178.8979527608378,1.1102427497270573,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.56,8.335,2.41,14.26,305.42,721.45,0.017888781754853485,0.28379342
1980-10-21,-3.023118253889617e-44,1179.8449790506056,0.7836131587542593,1.1920928955078125e-07,1.1920929e-07,3.86,3.86,10.56,3.04,0.52,5.56,121.06,630.36,0.018792315009126034,0.26960373
1980-10-22,-1.8141482936836395e-44,1181.4792528294654,0.8241035540848991,1.1920928955078125e-07,1.1920929e-07,1.09,1.09,10.463997,3.905,-0.14,7.95,240.34,602.57,0.02046016905095759,0.2412244
1980-10-23,-1.0956904219204835e-44,1181.1429329428704,0.7139217297082291,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.463997,1.785,-1.41,4.98,196.66,557.43,0.020105253424951182,0.21284506
1980-10-24,0.02470871856283393,1180.4016682559059,0.6752713462624813,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.367997,1.115,-5.32,7.55,320.54,414.39,0.01934459020357853,0.21284506
1980-10-25,0.0290156740455543,1180.0458834154958,0.589692776817079,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.367997,-0.84,-7.74,6.06,326.92,341.27,0.018989784111591558,0.93651825
1980-10-26,0.020110290496243632,1212.2682731126974,0.8551196742791993,0.011062810961417284,1.1920929e-07,63.25,63.25,10.272003,4.35,-3.45,12.15,248.2,477.7,0.10153939414268509,3.7318833
1980-10-27,0.01610998640278805,1242.7272754698174,0.6284778941533312,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.272003,-0.535,-3.28,2.21,169.83,479.68,0.4953391496960572,1.035846
1980-10-28,0.012851679055907853,1242.502864463348,0.7568952080179349,0.006837407374486493,1.1920929e-07,1.51,1.51,10.175997,2.31,-1.53,6.15,224.26,548.37,0.48958910175571,0.7094835
1980-10-29,0.007801236100985277,1241.899476869082,0.7655604402850356,0.004052608947968593,1.1920929e-07,1.1920929e-07,0.0,10.175997,2.485,-0.51,5.48,182.82,599.56,0.47445744906514964,0.5817765
1980-10-30,0.007856010753584698,1240.7909062318122,0.6496304162356231,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.175997,0.1,-1.14,1.34,84.1,560.07,0.44786529257532265,0.49663848
1980-10-31,0.008354794099680674,1239.6932317055225,0.6152248711439655,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.080003,-0.535,-3.69,2.62,190.55,464.7,0.42300330526963353,0.4256901
1980-11-01,0.006377955338751923,1238.4030108913491,0.9031482510256577,0.003290638995708389,1.1920929e-07,1.1920929e-07,0.0,10.080003,5.135,-0.25,10.52,278.81,601.01,0.39553892943459085,0.39731076
1980-11-02,0.004071055005971314,1237.3568000630012,0.7335365557714997,0.0020761702643120063,1.1920929e-07,0.42,0.42,9.984,2.19,0.24,4.14,119.23,620.35,0.3745833662409154,0.3831211
1980-11-03,0.0037333596773702444,1236.259005074578,0.5589603622295238,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.984,-1.73,-5.38,1.92,213.01,409.91,0.35378720238368777,0.36893144
1980-11-04,0.0036974644068342136,1235.3243276844569,0.6468310990396198,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.91335,0.48,-5.48,6.44,290.55,410.03,0.3369935924586671,0.35474175
1980-11-05,0.002326205927206858,1235.3013422569484,0.8435594401316197,0.0011766304386455855,1.1920929e-07,2.0,2.0,9.888,4.435,2.04,6.83,141.25,720.0,0.3365908084626311,0.35474175
1980-11-06,0.0014748058997991892,1235.1796975003213,0.6406664635476146,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.888,0.38,-3.09,3.85,201.85,480.93,0.33446717459648373,0.3405521
1980-11-07,0.0014304748436100249,1235.5825715143794,0.6419164827983029,1.1920928955078125e-07,1.1920929e-07,2.61,2.61,9.792,0.545,-4.97,6.06,237.15,425.17,0.3415521791665558,0.35474175
1980-11-08,0.0015965723652828735,1238.852978052599,0.9270990958250833,0.000804658655571728,1.1920929e-07,5.09,5.09,9.792,5.965,-1.67,13.6,226.83,542.61,0.40490853847713953,0.3831211
1980-11-09,0.001177175766917937,1241.023594347189,0.6294585615927734,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.773331,0.225,-4.89,5.34,263.45,440.0,0.4533204951532733,0.41150045
1980-11-10,0.0013541065825674883,1245.5094149249803,0.7618516303626436,0.0006816371922047906,1.1920929e-07,10.33,10.33,9.696,3.085,-0.46,6.63,151.51,599.99,0.5724919466315411,0.53920746
1980-11-11,0.04735836121814941,1249.6196619141406,0.4788798858180268,1.1920928955078125e-07,0.70895964,0.11104038,0.82,9.696,-3.65,-8.72,1.42,280.98,316.41,0.709000832506332,0.4824488
1980-11-12,0.3563070056473536,1248.5036883184546,0.4175346200228112,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.601942,-5.405,-8.43,-2.38,197.17,323.45,0.6690053677774869,0.43987978
1980-11-13,0.3564083191553947,1247.373301451103,0.5650001301799248,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.600005,-1.145,-2.64,0.35,92.68,505.53,0.6307928609099229,0.41150045
1980-11-14,0.20936909377752985,1246.2000836470295,0.8661305520342156,0.18639888751741598,1.1920929e-07,1.1920929e-07,0.0,9.600005,5.145,1.03,9.26,216.87,644.68,0.5934390293400159,0.41150045
1980-11-15,0.09165791292392156,1244.8431970788204,0.8458125158323063,0.06547533214298312,1.1920929e-07,1.1920929e-07,0.0,9.504,4.955,-1.39,11.3,266.92,555.54,0.5529873072879855,0.4256901
1980-11-16,0.06701889336546192,1243.665474550688,0.5116628349608203,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.504,-2.37,-3.97,-0.77,95.45,449.22,0.5201189869845022,0.4256901
1980-11-17,0.06699971833471897,1242.705873373106,0.41435274914527964,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.504,-5.305,-8.64,-1.97,187.71,320.0,0.4947878663927634,0.39731076
1980-11-18,13.082138723468695,1241.8151195520727,0.41055284960306765,1.1920928955078125e-07,25.87,7.709861e-07,25.87,9.409936,-5.285,-10.24,-0.33,203.0,281.19,0.4723795476836969,0.45406947
1980-11-19,26.70277566055833,1241.2099406201407,0.47101647682053494,1.1920928955078125e-07,0.4639006,1.2560995,1.72,9.408,-3.365,-5.42,-1.31,130.38,408.44,0.45773712297697056,0.45406947
1980-11-20,26.81369613865255,1240.8189155395373,0.4757589868339452,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.408,-3.22,-5.72,-0.72,162.02,400.24,0.44851845910961935,0.41150045
1980-11-21,26.814222597864102,1239.8951733321474,0.5055624793678167,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.389334,-2.325,-9.1,4.45,300.53,312.05,0.427471281425959,0.4256901
1980-11-22,26.813860732345184,1238.801151547469,0.5484846494525573,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.311997,-1.035,-5.5,3.43,245.02,413.67,0.4038181504170422,0.43987978
1980-11-23,26.812689259029266,1237.2578240415319,0.6043610739214993,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.311997,0.38,-6.63,7.39,295.17,360.0,0.3726593073985078,0.43987978
1980-11-24,26.85940007875835,1243.3099444511577,0.6561025772902741,0.34012154235977476,1.1920929e-07,16.3,16.3,9.311997,1.505,-3.42,6.43,189.81,472.32,0.510586064836143,2.2987266
1980-11-25,22.540288311154004,1270.86653534605,0.7452857255901398,8.101776123046875,1.1920929e-07,33.47,33.47,9.217938,3.21,0.33,6.09,131.99,626.82,2.1416701588888425,4.966385
1980-11-26,20.350494334686044,1287.6571376340305,0.5186311506051623,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.216,-2.235,-5.62,1.15,201.59,405.51,5.130528606630436,2.1426404
1980-11-27,20.350493446154445,1282.0956408750092,0.5411417004510247,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.216,-1.57,-5.6,2.46,226.82,406.73,3.841417633300599,1.4331567
1980-11-28,20.350490444751028,1283.7102894784903,0.527166439856283,1.1920928955078125e-07,2.8401612e-06,9.529997,9.53,9.216,-1.96,-5.19,1.27,143.14,420.67,4.178082377027003,1.6601914
1980-11-29,19.33641197612906,1286.529584241432,0.7202698225442049,5.547541837123106,1.1920929e-07,4.28,4.28,9.145348,2.64,-0.61,5.89,139.5,591.37,4.838194320868861,2.539951
1980-11-30,17.858304698778564,1284.3653812881905,0.55985882088772,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.12,-0.96,-2.85,0.93,115.94,497.05,4.3229459665349195,1.7027605
1980-12-01,16.95124547202493,1280.773001775701,0.7073525251213025,4.830492623031432,1.1920929e-07,1.1920929e-07,0.0,9.12,2.48,-0.47,5.43,171.7,599.69,3.585951879133722,1.4331567
1980-12-02,8.131366414438261,1284.8798336981395,0.8103461803022459,8.131366414438261,1.1920929e-07,1.1920929e-07,0.0,9.12,4.455,1.73,7.18,153.41,698.17,4.440221670270256,1.3905877
1980-12-03,3.233622932420408,1286.3386288661782,0.658929051338654,1.1920928955078125e-07,1.1920929e-07,3.92,3.92,9.12,1.375,-9.61,12.36,215.15,293.35,4.790362472565123,1.9297951
1980-12-04,3.6985188735497414,1282.9123564888757,0.3312088985600605,1.1920928955078125e-07,0.02,1.1920929e-07,0.02,9.04935,-8.12,-12.26,-3.98,218.88,238.47,4.008173138476763,1.1351737
1980-12-05,3.7067011771975915,1278.9686043073784,0.36023517930148935,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.024,-6.905,-11.04,-2.77,215.54,275.62,3.264610074491144,1.0784149
1980-12-06,3.708143843845729,1275.6401690210018,0.3511834491413039,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.024,-7.215,-10.5,-3.93,179.03,280.0,2.7454920664719857,1.1351737
1980-12-07,3.707761257745303,1272.6600534917827,0.5333981062333795,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.024,-1.37,-7.49,4.75,258.48,360.0,2.351147584697592,1.2345014
1980-12-08,3.7076621257142404,1270.7653661932993,0.6124097635908107,1.1920928955078125e-07,1.1920929e-07,1.94,1.94,9.024,0.64,-3.15,4.43,195.17,481.25,2.1304262890284877,1.2628807
1980-12-09,1.710929917807542,1271.7177533257511,0.9018746468103741,1.7109298543098437,1.1920929e-07,1.77,1.77,9.024,6.39,-0.46,13.24,259.23,597.12,2.23865498830155,1.4473464
1980-12-10,0.6996367415451447,1272.5087305177815,0.6232441540459644,1.1920928955078125e-07,1.1920929e-07,3.81,3.81,9.024,0.875,-2.45,4.2,132.44,516.51,2.3327087343263666,1.3763981
1980-12-11,1.2339416100727933,1271.2467678309274,0.32696546906439644,1.1920928955078125e-07,0.05,1.1920929e-07,0.05,9.005333,-8.105,-14.72,-1.49,264.48,195.68,2.184462150723231,1.0784149
1980-12-12,1.047128638130939,1268.9082346200632,0.27307555140422,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,8.953347,-10.4,-13.11,-7.69,151.45,224.55,1.9342017121241148,1.0500356
1980-12-13,2.6980653380766384,1266.7801972850973,0.32780486114194934,1.1920928955078125e-07,3.22,1.1920929e-07,3.22,8.929939,-7.91,-13.44,-2.38,186.85,219.34,1.7314720329021271,1.0216563
1980-12-14,4.441577507365015,1264.765854253716,0.41522086880543113,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,8.928,-4.655,-11.49,2.18,260.97,252.21,1.559187329259095,0.9648976
1980-12-15,4.935531700081798,1262.9492633876407,0.2501582519180893,1.1920928955078125e-07,1.8,1.1920929e-07,1.8,8.928,-11.45,-16.23,-6.67,215.28,160.0,1.4185662641088856,0.93651825
1980-12-16,11.75815185696727,1261.3263803074137,0.27900764974717274,1.1920928955078125e-07,11.27,1.1920929e-07,11.27,8.928,-10.0,-15.24,-4.76,175.89,190.69,1.303701255619012,0.90813893
1980-12-17,21.655016327477696,1259.7732558903526,0.3238697199963097,1.1920928955078125e-07,7.45,1.1920929e-07,7.45,8.928,-7.995,-14.67,-1.32,193.45,200.0,1.2024937968054372,0.90813893
1980-12-18,25.016630393427043,1258.3314242244223,0.2394803741556042,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,8.928,-11.97,-16.96,-6.98,227.97,160.0,1.1155844107335051,0.90813893
1980-12-19,25.427237167253754,1256.9300086309113,0.4098293716419616,1.1920928955078125e-07,0.9999974,2.6226044e-06,1.0,8.928,-4.75,-9.5,0.0,217.61,280.34,1.0371350040739455,0.87975955
1980-12-20,25.891467252779346,1255.627486825683,0.20216259448203266,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,8.928,-14.12,-20.99,-7.25,260.51,120.0,0.9691763442232669,0.8513802
1980-12-21,25.90322734678915,1254.5062896630857,0.17146761173397,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,8.928,-16.185,-20.41,-11.96,200.27,120.0,0.9142555974753991,0.8513802
1980-12-22,25.90322734678915,1253.4250411486375,0.2131790008961229,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,8.928,-13.42,-18.08,-8.76,215.61,160.0,0.8642415697234551,0.8513802
1980-12-23,25.90322734678915,1252.3541345241981,0.2546000877550467,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,8.928,-11.11,-17.06,-5.16,248.23,159.68,0.8174032624761929,0.8230009
1980-12-24,25.903080628618955,1251.2198559548533,0.40944239693913526,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,8.928,-4.7,-9.05,-0.35,206.01,316.15,0.7705584634725078,0.8230009
1980-12-25,28.619747376364796,1250.1732075489358,0.18689577058164777,1.1920928955078125e-07,5.41,1.1920929e-07,5.41,8.928,-15.06,-26.92,-3.2,214.31,80.0,0.7297178360825703,0.7946215
1980-12-26,31.31139683111951,1249.3248185488708,0.10820983800328259,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,8.928,-21.735,-25.83,-17.64,193.36,80.0,0.6982071711032305,0.7946215
1980-12-27,31.31152344671827,1248.4879105752634,0.22099016551452302,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,8.929939,-12.91,-16.01,-9.81,153.55,160.46,0.6684563911142145,0.7662422
1980-12-28,31.296724300127547,1247.5569314485872,0.3436654989552102,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,8.953347,-7.1,-13.8,-0.4,256.57,200.03,0.6368485615498302,0.7662422
1980-12-29,31.506670473734758,1247.8489251959488,0.544827266177308,1.1920928955078125e-07,1.1920929e-07,3.24,3.24,9.024,-0.785,-4.0,2.43,118.04,449.03,0.6465977972893883,0.7662422
1980-12-30,31.5071907057708,1248.653560984233,0.6005116350438539,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.024,0.61,-4.44,5.66,215.68,440.0,0.6742426271627304,0.7378629
1980-12-31,31.508385634431942,1248.4124656524239,0.5722490724592608,1.1920928955078125e-07,1.1920929e-07,1.62,1.62,9.024,-0.085,-4.22,4.05,166.86,444.51,0.6658375531548553,0.7378629
1981-01-01,31.625142086717982,1247.9272575019384,0.23802766447029133,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.024,-12.08,-18.18,-5.98,252.07,151.09,0.6492384914168058,0.7378629
