date,s_snow,s_water,et_bucket,m_bucket,ps_bucket,pr_bucket,prcp(mm/day),dayl(s),tmean(c),tmin(c),tmax(c),srad(w/m2),vp(pa),q_bucket,obs_runoff(mm/day)
1980-10-01,0.0,218.72892868945945,1.6128107724819614,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.616003,20.64,15.42,25.86,335.87,1753.94,8.648472913583877e-06,0.030830834
1980-10-02,0.0,217.05766517962243,1.6771381374188288,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.616003,21.445,14.32,28.57,408.11,1621.03,7.3762205781731984e-06,0.014074946
1980-10-03,0.0,215.44189948229698,1.4891120884150775,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.5893,19.575,10.16,28.99,467.08,1213.68,6.324455708328631e-06,0.009383297
1980-10-04,0.0,213.87817058091224,1.4625656488160865,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.520002,19.495,10.5,28.49,455.83,1244.41,5.4495933876271704e-06,0.008042826
1980-10-05,0.0,212.34395300236002,1.6060685718340795,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.520002,21.22,12.03,30.41,449.49,1371.39,4.708963400544964e-06,0.004892719
1980-10-06,0.0,210.8308190312129,1.4208210094762528,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.517959,19.25,10.71,27.79,436.74,1291.32,4.077165329857243e-06,0.0039543896
1980-10-07,0.0,209.35479947433717,1.3017895506429378,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.4240055,18.03,9.11,26.95,442.37,1163.13,3.5426315348482383e-06,0.0033511776
1980-10-08,0.0,207.91246523623727,1.387677447534972,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.4240055,19.225,9.5,28.95,448.85,1171.99,3.0880655420723246e-06,0.0031501069
1980-10-09,0.0,206.4960194359957,1.5110284568670649,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.4240055,20.795,11.07,30.52,438.29,1309.16,2.6984694312489733e-06,0.0030160598
1980-10-10,0.0,205.09766519269488,1.5112997714483487,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.328,21.06,11.1,31.02,436.71,1312.99,2.362090694577653e-06,0.002814989
1980-10-11,0.0,203.70960562541725,1.5274349329436332,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.328,21.36,11.98,30.74,420.77,1393.72,2.0696709892571892e-06,0.002814989
1980-10-12,0.0,202.32404385324523,1.3773957715808716,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.328,19.705,10.0,29.41,428.5,1235.31,1.8138832801985473e-06,0.0030160598
1980-10-13,0.0,200.9331829952613,1.2605966695138926,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.232,18.465,8.5,28.43,433.56,1115.88,1.5889061636199368e-06,0.0033511776
1980-10-14,0.0,199.52922617054784,1.2867366128654314,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.232,18.93,9.36,28.5,420.94,1185.75,1.3900987509841629e-06,0.0031501069
1980-10-15,0.0,198.1045699530474,1.448661093755207,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.232,21.075,12.71,29.44,383.04,1456.91,1.2137721031490988e-06,0.002680942
1980-10-16,0.0,196.69970240782837,1.6518176813447776,1.1920928955078125e-07,1.1920929e-07,8.23,8.23,11.135997,23.63,18.44,28.82,197.47,2115.08,1.0618102107724694e-06,0.003284154
1980-10-17,0.0,195.3504450455008,1.7161937180138205,1.1920928955078125e-07,1.1920929e-07,9.1,9.1,11.135997,24.425,19.77,29.08,177.94,2301.57,9.338047610044608e-07,0.008713062
1980-10-18,0.0,194.0581088247877,1.5684885605135834,1.1920928955078125e-07,1.1920929e-07,11.77,11.77,11.135997,22.96,16.66,29.26,231.8,1889.55,8.256935998066181e-07,0.010723768
1980-10-19,0.0,192.8240047044121,1.2838619624984549,1.1920928955078125e-07,1.1920929e-07,20.86,20.86,11.04,19.765,13.61,25.92,235.23,1563.37,7.341581220710811e-07,0.020107064
1980-10-20,0.0,191.64944364309702,1.0599927885089762,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.04,16.645,10.75,22.54,310.01,1299.98,6.564813000200135e-07,0.016085653
