date,s_snow,s_water,et_bucket,m_bucket,ps_bucket,pr_bucket,prcp(mm/day),dayl(s),tmean(c),tmin(c),tmax(c),srad(w/m2),vp(pa),q_bucket,obs_runoff(mm/day)
1980-10-01,1.4942215476970812e-34,567.0345834485431,1.5884014295136293,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.616,20.8,14.84,26.76,391.03,1690.58,0.008898351515020398,0.07798808
1980-10-02,8.898656139355255e-35,565.3218899510987,1.774483756812288,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.616,22.77,15.6,29.94,425.21,1766.23,0.008639470740683153,0.061931714
1980-10-03,5.238087905153294e-35,563.6895067192053,1.48151907634905,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.616,19.71,11.69,27.73,457.5,1374.92,0.00839974258726278,0.05505041
1980-10-04,2.349726627471831e-35,562.0523902342948,1.576495681312693,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.519995,20.965,12.61,29.32,458.06,1453.38,0.008166000078615086,0.04816911
1980-10-05,-2.0799587553352527e-36,560.2882496855857,1.7396547145715067,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.519995,22.725,13.72,31.73,460.75,1572.7,0.007921397217905149,0.043581575
1980-10-06,-1.7520288169069804e-35,558.5425857930112,1.7267900512512067,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.519995,22.65,14.77,30.53,434.21,1684.06,0.007686569041122195,0.04128781
1980-10-07,-1.6168589731691788e-35,556.9573886427377,1.4772531506605506,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.424,20.15,11.55,28.75,453.57,1364.06,0.007479363478697881,0.036700275
1980-10-08,-3.3586932127567225e-36,555.4541547062993,1.5293525660542242,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.424,20.79,12.12,29.46,446.34,1409.33,0.007288033835651052,0.036700275
1980-10-09,1.2484429791673992e-35,553.9507806502976,1.5448604889207092,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.424,21.01,12.46,29.56,437.24,1437.01,0.007101581443574858,0.034406506
1980-10-10,2.721944595909511e-35,552.4615510238127,1.4513149477506324,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.328,20.13,11.43,28.83,438.38,1354.59,0.006921586631671233,0.03211274
