date,s_snow,s_water,et_bucket,m_bucket,ps_bucket,pr_bucket,prcp(mm/day),dayl(s),tmean(c),tmin(c),tmax(c),srad(w/m2),vp(pa),q_bucket,obs_runoff(mm/day)
1980-10-01,0.0229720919511479,1141.5110517904693,0.8211614047694936,0.012799567175579115,1.1920929e-07,1.1920929e-07,0.0,11.519998,8.32,-7.89,24.53,590.35,256.41,0.027020568380361716,0.32193398
1980-10-02,0.01322599699920133,1140.6936945257028,0.7806557184682039,0.007049679615699098,1.1920929e-07,1.1920929e-07,0.0,11.463536,7.625,-8.08,23.33,580.67,260.74,0.026847923820974888,0.32193398
1980-10-03,0.007050184194951504,1139.8943800577345,0.752308959650666,0.0036493033952390533,1.1920929e-07,1.1920929e-07,0.0,11.423997,7.12,-10.6,24.84,594.3,209.39,0.026680157197746142,0.31154904
1980-10-04,0.002463379336808723,1139.104154398019,0.7663576981435676,0.0012468594956870046,1.1920929e-07,1.1920929e-07,0.0,11.423997,7.415,-10.0,24.83,588.01,220.91,0.02651532875500528,0.30116406
1980-10-05,0.0004045715341069612,1138.352651844693,0.688000563302723,0.00020269496181086962,1.1920929e-07,1.1920929e-07,0.0,11.328003,5.905,-9.17,20.98,562.16,251.36,0.026359522102830435,0.30116406
1980-10-06,0.0002030475217996792,1137.5964400481898,0.758419377692311,0.00010162683160470016,1.1920929e-07,1.1920929e-07,0.0,11.328003,7.405,-9.77,24.58,576.17,226.98,0.02620366324551353,0.29077908
1980-10-07,3.5762282356795335e-05,1136.7795886708661,0.7830279771579595,1.7884338530462008e-05,1.1920929e-07,1.1920929e-07,0.0,11.232,8.04,-8.7,24.78,566.74,241.75,0.02603634149277285,0.29077908
1980-10-08,-6.747780045600522e-05,1135.9531758609303,0.8112359822308038,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.232,8.6,-9.99,27.19,574.9,214.86,0.025868148427759054,0.31154904
1980-10-09,-6.910048442635415e-05,1135.1695913657181,0.7189619968070778,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.136,6.88,-10.46,24.22,561.91,216.0,0.025709675486086752,0.34270394
1980-10-10,-4.017688885719969e-05,1134.4669643480415,0.6547537486684273,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.136,5.465,-11.22,22.15,551.83,210.17,0.02556840120328199,0.38424382
1980-10-11,-2.3721450273679645e-05,1134.0072533960742,0.6937464107048433,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.136,6.35,-7.1,19.8,504.43,302.4,0.025476389420858104,0.36347386
1980-10-12,6.051234434489006e-05,1144.7257849701016,0.7965734375731156,3.0265326531710974e-05,1.1920929e-07,22.99,22.99,11.040006,8.465,0.04,16.89,274.27,620.26,0.027710431536654305,0.49847844
1980-10-13,0.0023260539820681835,1154.126163501265,0.5098870459886022,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.040006,1.615,-3.72,6.95,244.03,470.0,0.029830415664034184,0.46732354
1980-10-14,0.0007978151555316877,1152.716091482612,0.686020130997371,0.0004004988418813932,1.1920929e-07,1.1920929e-07,0.0,10.943997,6.195,1.87,10.52,195.31,699.08,0.029502366286602598,0.41539872
1980-10-15,0.0016613301932353274,1156.2166411475714,0.44613438822846435,1.1920928955078125e-07,1.1920929e-07,7.19,7.19,10.943997,-0.225,-4.55,4.1,150.66,440.52,0.030323484127910354,0.39462876
1980-10-16,2.3848846915116937,1159.4322993212372,0.2880934147151292,1.1920928955078125e-07,4.33,1.1920929e-07,4.33,10.929097,-6.38,-13.18,0.42,238.42,225.99,0.03109789973427716,0.38424382
1980-10-17,4.22289775779457,1159.118496797714,0.3066100609153062,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.848,-5.42,-11.82,0.98,300.19,252.0,0.03102146498324522,0.37385884
1980-10-18,4.222537606216738,1158.738017982016,0.3828557881793652,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.848,-2.315,-10.97,6.34,382.73,267.21,0.030929041430890515,0.36347386
1980-10-19,4.222537606331046,1158.276316240506,0.4588093318527698,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.752,0.41,-11.87,12.69,474.37,248.01,0.03081725744119077,0.35308892
1980-10-20,4.222537606773254,1157.7751102017082,0.47499913040638475,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.752,0.92,-12.66,14.5,493.45,233.49,0.030696366242341264,0.36347386
1980-10-21,4.222537607242654,1157.3019648671013,0.4332218989070214,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.661578,-0.285,-15.15,14.58,507.64,194.63,0.03058267848813744,0.36347386
1980-10-22,4.222537607432038,1156.8749691061812,0.4316351070238624,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.656,-0.325,-9.48,8.83,385.1,305.34,0.030480441091421964,0.34270394
1980-10-23,4.222537607451835,1156.4709378216094,0.328647080525183,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.656,-4.18,-13.27,4.91,379.38,223.28,0.03038401689529321,0.32193398
1980-10-24,4.222537607412473,1156.0666859160472,0.38871000872614464,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.560002,-1.685,-18.12,14.75,513.82,150.17,0.030287845332313986,0.33231896
1980-10-25,4.222982790345083,1155.7989497803558,0.39814155711962484,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.560002,-1.34,-17.46,14.78,507.21,160.87,0.03022431850715844,0.34270394
1980-10-26,4.225355741241957,1156.196795919541,0.5065947801631546,1.1920928955078125e-07,1.1920929e-07,8.1,8.1,10.503539,2.225,-4.27,8.72,211.73,451.64,0.030318765246842846,0.31154904
1980-10-27,4.228612145050746,1156.9082268695947,0.2934821562305695,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.464,-5.5,-7.52,-3.48,106.71,348.95,0.03048839184980938,0.30116406
1980-10-28,4.231416025322294,1157.477936927629,0.2812719389212819,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.464,-6.09,-11.45,-0.73,240.06,257.24,0.030624911939164168,0.29077908
1980-10-29,4.232448482761201,1157.4559126724537,0.34732545230680306,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.368003,-3.035,-18.73,12.66,490.49,145.09,0.03061962290701686,0.34270394
1980-10-30,4.23244853194614,1157.0432453312592,0.48516505828199713,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.368003,1.77,-14.83,18.37,492.54,195.78,0.030520691308985274,0.35308892
1980-10-31,4.232448632465749,1156.575356415077,0.47872086619176,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.368003,1.58,-13.73,16.89,477.54,217.15,0.030408907674260792,0.37385884
1980-11-01,4.232448743731768,1156.0764069229563,0.4467861889040039,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.272,0.715,-15.25,16.68,480.08,194.95,0.030290154384867797,0.36347386
1980-11-02,4.23244882515594,1155.5705578539457,0.5218319795437274,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.272,3.0,-11.93,17.93,465.62,249.17,0.03017023236259939,0.36347386
