date,s_snow,s_water,et_bucket,m_bucket,ps_bucket,pr_bucket,prcp(mm/day),dayl(s),tmean(c),tmin(c),tmax(c),srad(w/m2),vp(pa),q_bucket,obs_runoff(mm/day)
1980-10-01,0.0,324.1769161778919,1.3729581210856496,1.1920928955078125e-07,1.1920929e-07,0.29,0.29,11.327103,12.0,7.52,16.48,250.13,1041.25,0.1407918183096091,0.33912635
1980-10-02,0.0,327.18877829185936,0.9366884290099875,1.1920928955078125e-07,1.1920929e-07,5.95,5.95,11.280155,5.96,1.07,10.85,204.47,660.84,0.18319729807077986,0.32782212
1980-10-03,0.0,328.75691529211406,0.7777015329115554,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.2311,3.16,-2.25,8.57,292.09,520.64,0.21011229160459416,0.3052137
1980-10-04,0.0,327.7807735353116,0.7955834136698805,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.135114,3.67,-0.73,8.07,250.61,581.25,0.1929271889558781,0.2939095
1980-10-05,0.0,326.71250844276364,0.897200869204237,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.135114,5.525,-2.95,14.0,348.49,491.02,0.17572682573815726,0.25999686
1980-10-06,0.0,325.4005195149341,1.262932125107102,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.039123,11.02,3.74,18.3,320.19,801.37,0.15668593581758414,0.23738843
1980-10-07,0.0,323.8646517491177,1.5240278056630407,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.038736,14.115,2.99,25.24,348.14,760.62,0.137000667228456,0.23738843
1980-10-08,0.0,322.05820664931116,1.5629974713459347,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.943125,14.76,7.09,22.43,310.39,1010.56,0.11698851077673092,0.21478002
1980-10-09,0.0,320.3807229401462,1.1169374104950218,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.847139,9.605,2.65,16.56,303.27,741.66,0.10103215201953038,0.22608422
1980-10-10,0.0,320.33082722132144,1.055228553641227,1.1920928955078125e-07,1.1920929e-07,2.28,2.28,10.847139,8.72,3.79,13.65,230.21,801.72,0.10059244726598786,0.21478002
1980-10-11,0.0,322.1013515324837,0.7415240926928223,1.1920928955078125e-07,1.1920929e-07,2.64,2.64,10.75115,3.405,0.34,6.47,148.89,623.31,0.11743056626055129,0.2034758
1980-10-12,0.0,322.4738569786832,0.6566876234637093,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.75115,1.595,-2.11,5.3,204.34,522.51,0.1213173364978501,0.19217159
