date,s_snow,s_water,et_bucket,m_bucket,ps_bucket,pr_bucket,prcp(mm/day),dayl(s),tmean(c),tmin(c),tmax(c),srad(w/m2),vp(pa),q_bucket,obs_runoff(mm/day)
1980-10-01,0.0,1152.7323759955275,2.2112088549776208,1.1920928955078125e-07,1.1920929e-07,2.75,2.75,11.52,19.66,16.5,22.82,156.01,1880.0,0.09491855590075884,0.28163207
1980-10-02,0.0,1151.0158142521482,2.3255444568578345,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.424,20.69,16.38,25.0,250.95,1860.74,0.09180675791654172,0.28163207
1980-10-03,0.0,1154.067563288503,1.989995352548346,1.1920928955078125e-07,1.1920929e-07,11.0,11.0,11.424,18.0,13.0,23.0,217.6,1480.0,0.09741174111297907,0.34421697
1980-10-04,0.0,1166.3335296447387,1.5654043122117256,1.1920928955078125e-07,1.1920929e-07,14.0,14.0,11.328,14.0,9.0,19.0,224.17,1160.0,0.12361046663090386,0.40680185
1980-10-05,0.0,1171.9537741563972,1.5018010969808289,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.328,13.25,8.0,18.5,310.4,1080.0,0.13786469990162406,0.30666602
1980-10-06,0.0,1170.2762332811014,1.476597334165285,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.328,13.0,8.0,18.0,297.6,1080.0,0.13344603903776875,0.28163207
1980-10-07,0.0,1168.8038088556748,1.3107819966215855,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.232,11.25,4.0,18.5,374.24,800.0,0.12968451633667238,0.25972733
1980-10-08,0.0,1167.5057567232554,1.6021354666677403,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.232,14.5,6.5,22.5,380.64,960.0,0.1264564888183139,0.25972733
1980-10-09,0.0,1167.0189501357481,1.9909893755207324,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.136,18.25,11.0,25.5,352.0,1320.0,0.12526671218365093,0.25972733
1980-10-10,0.0,1167.0802830056787,1.8506164535063838,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.136,17.025,11.5,22.55,298.54,1360.0,0.12541599388892355,0.23469338
