date,s_snow,s_water,et_bucket,m_bucket,ps_bucket,pr_bucket,prcp(mm/day),dayl(s),tmean(c),tmin(c),tmax(c),srad(w/m2),vp(pa),q_bucket,obs_runoff(mm/day)
1980-10-01,0.0,509.4075279774271,1.9205027612368137,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.519998,19.515,11.06,27.97,389.43,1055.32,1.1920928955078125e-07,0.0
1980-10-02,0.0,507.52557098864924,1.7639346507110591,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.519998,18.14,7.28,29.0,432.74,766.85,1.1920928955078125e-07,0.0
1980-10-03,0.0,506.0809240694553,1.1660326929701574,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.424003,11.55,2.61,20.49,402.92,620.42,1.1920928955078125e-07,0.0
1980-10-04,0.0,504.95146229173645,1.1298929730099432,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.424003,11.085,3.73,18.44,356.82,722.28,1.1920928955078125e-07,0.0
1980-10-05,0.0,503.8354366208586,1.1482155075344256,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.327997,11.51,3.18,19.84,380.79,669.4,1.1920928955078125e-07,0.0
1980-10-06,0.0,502.5387752417226,1.4685277532493601,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.327997,15.535,6.57,24.5,386.42,810.28,1.1920928955078125e-07,0.0
1980-10-07,0.0,500.85154872641357,1.814853415344453,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.249702,19.245,10.62,27.87,367.89,1066.13,1.1920928955078125e-07,0.0
1980-10-08,0.0,498.7758302177923,2.1189487070028044,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.2319975,22.0,12.94,31.06,367.46,1222.27,1.1920928955078125e-07,0.0
1980-10-09,0.0,496.5687543296509,2.1531440612734642,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.2319975,22.355,11.87,32.84,389.32,1098.64,1.1920928955078125e-07,0.0
1980-10-10,0.0,494.49378921819385,1.9565080869167122,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.135997,20.92,11.8,30.04,362.8,1155.14,1.1920928955078125e-07,0.0
1980-10-11,0.0,492.8144030396254,1.3302874238361242,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.135997,14.515,6.02,23.01,357.98,826.26,1.1920928955078125e-07,0.0
1980-10-12,0.0,491.68593800896053,0.9769726959811116,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.040003,9.75,-1.0,20.5,402.41,489.35,1.1920928955078125e-07,0.0
1980-10-13,0.0,490.60526644256385,1.1925046365981489,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.040003,12.955,2.29,23.62,392.2,613.68,1.1920928955078125e-07,0.0
1980-10-14,0.0,489.1578618932267,1.5757621562615018,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.040003,17.58,9.98,25.18,315.41,1125.03,1.1920928955078125e-07,0.0
1980-10-15,0.0,492.8474005793851,1.5384541935551936,1.1920928955078125e-07,1.1920929e-07,13.29,13.29,10.944003,17.2,13.0,21.4,144.92,1480.0,1.1920928955078125e-07,0.0
1980-10-16,0.0,518.2802752667902,1.6970488082070636,1.1920928955078125e-07,1.1920929e-07,39.89,39.89,10.944003,18.0,14.5,21.5,122.22,1640.0,1.1920928955078125e-07,0.0
1980-10-17,0.0,556.1573442810353,1.7895688230441842,1.1920928955078125e-07,1.1920929e-07,33.72,33.72,10.848,17.855,13.71,22.0,146.65,1574.33,1.1920928955078125e-07,0.27000916
1980-10-18,0.0,568.8999555271458,1.2875036748865214,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.848,12.09,3.19,20.99,355.91,775.43,5.493647096995625e-07,0.15188016
1980-10-19,0.0,567.72582707245,1.12766012052706,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.848,10.02,0.61,19.43,365.0,640.0,4.686419365954455e-07,0.03206359
