date,s_snow,s_water,et_bucket,m_bucket,ps_bucket,pr_bucket,prcp(mm/day),dayl(s),tmean(c),tmin(c),tmax(c),srad(w/m2),vp(pa),q_bucket,obs_runoff(mm/day)
1980-10-01,0.0790203249244436,972.3922799347548,0.854314983445322,0.05435610367398726,1.1920929e-07,1.1920929e-07,0.0,11.382478,8.98,-2.2,20.16,395.0,503.82,0.6222175342922835,0.3386365
1980-10-02,0.04131084771062363,970.9549932895566,0.8640594932350177,0.024862231352692415,1.1920929e-07,1.1920929e-07,0.0,11.328,9.255,-6.82,25.33,456.67,345.11,0.616868315564536,0.33076122
1980-10-03,0.022209569449451544,969.4294113755105,0.9825149890916072,0.012332903076473613,1.1920929e-07,1.1920929e-07,0.0,11.2319975,11.44,-4.68,27.56,451.43,376.05,0.6112407869910139,0.32288596
1980-10-04,0.01161092494709912,967.9419039270517,0.8186614619685643,0.006142118289028678,1.1920929e-07,1.1920929e-07,0.0,11.2319975,8.595,-4.91,22.1,422.52,396.58,0.6058031428731656,0.3150107
1980-10-05,0.004780744080643093,966.5458795404385,0.8125824252259657,0.002447499944917331,1.1920929e-07,1.1920929e-07,0.0,11.136003,8.635,-3.61,20.88,397.71,431.77,0.6007439294974429,0.30713543
1980-10-06,0.002388308313380978,965.0672276790531,0.9755385869861631,0.0012084135203992833,1.1920929e-07,1.1920929e-07,0.0,11.136003,11.535,-3.98,27.05,433.81,394.39,0.5954313411520603,0.29926014
1980-10-07,0.0009959078701160568,963.525299148999,1.1055280247119377,0.0005004334957782194,1.1920929e-07,1.1920929e-07,0.0,11.04,13.71,-0.78,28.2,417.05,503.42,0.5899414421202088,0.2953225
1980-10-08,2.076190022720593e-05,962.0595114084391,0.7016962771529028,1.0382027754851706e-05,1.1920929e-07,1.1920929e-07,0.0,11.0392475,6.58,-6.46,19.62,399.85,357.29,0.5847695722798645,0.28744724
1980-10-09,-0.00028329309800814863,960.8062600181893,0.5355688255431177,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.944,2.67,-9.92,15.26,391.98,283.79,0.5803835844066609,0.28744724
1980-10-10,-0.0002000814897597221,959.6519875787548,0.6134832326726949,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.9024725,4.77,-12.01,21.55,427.95,230.15,0.5763730996461782,0.27957198
1980-10-11,-0.0001240535105542495,958.3841511192925,0.7790954955967122,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.848,8.52,-4.92,21.96,391.34,392.59,0.5719999694906183,0.27957198
1980-10-12,-7.507700142656649e-05,961.5077149372405,0.681482663525029,1.1920928955078125e-07,1.1920929e-07,9.21,9.21,10.752003,6.545,0.2,12.89,165.68,622.52,0.5828343879121519,0.2953225
1980-10-13,-4.540517269822586e-05,968.4711341185761,0.48613478990353004,1.1920928955078125e-07,1.1920929e-07,6.97,6.97,10.752003,1.39,-5.27,8.05,185.42,438.31,0.6077321993459796,0.41345152
1980-10-14,5.601902580717382,973.8778284828908,0.3906340737986669,1.1920928955078125e-07,15.406293,0.5337071,15.94,10.656003,-1.715,-5.45,2.02,107.33,418.49,0.6277951250397791,0.44889024
1980-10-15,8.339970357767939,981.5576358713822,0.45729675413360077,1.1920928955078125e-07,2.0205975e-07,6.78,6.78,10.656003,0.435,-2.35,3.22,83.0,522.3,0.6574368236395438,0.39376336
1980-10-16,8.354043833291541,983.9167352308857,0.5190871415081956,1.1920928955078125e-07,1.1920929e-07,1.04,1.04,10.56,2.385,-5.31,10.08,276.28,423.87,0.6668202082688779,0.3858881
1980-10-17,8.421062591153099,982.9917654838205,0.5109103367478447,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.56,2.165,-8.92,13.25,345.79,321.73,0.6631252587327952,0.35832465
1980-10-18,8.433832048240308,981.8743286000589,0.44565080277391156,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.464003,0.32,-9.37,10.01,316.32,308.46,0.6586887637684525,0.35044938
1980-10-19,8.35617606445649,980.804959192025,0.5326856437216982,0.9512887753254233,1.1920929e-07,1.1920929e-07,0.0,10.46325,2.95,-8.51,14.41,342.73,329.24,0.6544709046986557,0.3386365
1980-10-20,5.790872134877919,982.167500323359,0.5461239271355293,2.760864531260353,1.1920929e-07,1.1920929e-07,0.0,10.368,3.435,-7.88,14.75,335.67,342.93,0.6598498462857982,0.33076122
1980-10-21,5.299311240829875,981.4982802867538,0.4471343419086593,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.355361,0.525,-5.81,6.86,221.06,425.77,0.6572024458521796,0.3386365
1980-10-22,5.299432795594851,980.3897082438202,0.45383569266705887,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.272003,0.875,-5.42,7.17,207.56,412.13,0.6528403413674082,0.33076122
1980-10-23,5.299418769591201,979.2832109704299,0.42740729748227074,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.251775,0.05,-6.21,6.31,202.88,384.06,0.6485152727123783,0.30713543
1980-10-24,5.299418804069715,978.1725570776658,0.4810000875772567,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.175997,1.895,-5.12,8.91,231.34,420.24,0.6442027717032105,0.29926014
1980-10-25,5.299418834573305,977.0778184381012,0.4291366643249699,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.146711,0.29,-6.06,6.64,216.54,401.31,0.6399801319456608,0.30713543
1980-10-26,5.299418856910005,976.0193654291775,0.40260359684634256,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.080003,-0.52,-7.03,5.99,224.44,376.17,0.635923773247671,0.3150107
1980-10-27,5.299418866887854,975.0175684283361,0.32021994807480664,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.050709,-3.71,-12.34,4.92,277.51,256.42,0.6321082254688003,0.30713543
1980-10-28,5.29941886756238,974.0291307542421,0.42811350969077,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.983997,0.535,-11.68,12.75,326.46,256.42,0.6283659974213169,0.2953225
1980-10-29,5.29941886867318,972.9877739294781,0.42050590403506843,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.963772,0.32,-10.34,10.98,303.48,285.72,0.6244473805829034,0.28744724
1980-10-30,5.299418819233822,971.948449419512,0.40576774168859087,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.888002,-0.07,-9.84,9.7,287.33,308.26,0.6205607772188076,0.28744724
1980-10-31,3.833445652877292,972.3170661492666,0.5714356899688436,3.833445652877292,1.1920929e-07,1.1920929e-07,0.0,9.867778,5.005,-5.44,15.45,291.17,417.69,0.6219364608289863,0.28744724
1980-11-01,1.4017672726004027,973.5061506117812,0.5926829467127663,1.401766127410138,1.1920929e-07,1.1920929e-07,0.0,9.792,5.655,-4.03,15.34,275.06,487.38,0.6263949634630398,0.27957198
1980-11-02,0.5149679784416054,975.3053897015951,0.49124688497847085,0.4290610683233565,1.1920929e-07,4.07,4.07,9.779358,2.835,-5.02,10.69,202.24,446.4,0.633202101487235,0.2953225
1980-11-03,0.5136294647579099,976.5749441832287,0.4326201324077854,1.1920928955078125e-07,1.1920929e-07,0.58,0.58,9.696,1.075,-2.7,4.85,126.19,509.67,0.6380497273664686,0.29926014
1980-11-04,0.2891112661380702,975.9120635389255,0.6060380243688376,0.27390556067945193,1.1920929e-07,1.1920929e-07,0.0,9.69002,6.115,-6.72,18.95,307.25,389.24,0.6355139932724883,0.29926014
1980-11-05,0.11829395337505452,974.6414274406142,0.5881007639134003,0.09055117374358478,1.1920929e-07,1.1920929e-07,0.0,9.599995,5.82,-5.47,17.11,291.8,422.78,0.630681534887163,0.30713543
1980-11-06,0.05692695226522288,977.7791870580407,0.5105611480435734,0.03635111239896413,1.1920929e-07,9.22,9.22,9.599995,3.645,-5.5,12.79,197.79,435.73,0.6426822624328402,0.35044938
1980-11-07,0.030474816717549588,989.7003304953619,0.5208352226456617,0.017541292569369447,1.1920929e-07,15.47,15.47,9.523994,3.88,-4.42,12.18,185.42,466.37,0.6903951838874978,0.72058696
1980-11-08,0.022525697501551017,999.2962225507237,0.4189681073218621,1.1920928955078125e-07,1.770258e-07,5.94,5.94,9.503997,0.565,-6.47,7.6,168.95,400.27,0.7313626410813738,1.0159094
