date,s_snow,s_water,et_bucket,m_bucket,ps_bucket,pr_bucket,prcp(mm/day),dayl(s),tmean(c),tmin(c),tmax(c),srad(w/m2),vp(pa),q_bucket,obs_runoff(mm/day)
1980-10-01,0.0,1332.4668197742865,1.5004081261244255,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.519998,16.455,10.09,22.82,352.48,1247.53,1.1920928955078125e-07,0.009295397
1980-10-02,0.0,1333.175979126155,1.5410961283045321,1.1920928955078125e-07,1.1920929e-07,4.99,4.99,11.423997,17.03,9.96,24.1,276.31,1236.76,1.1920928955078125e-07,0.01084463
1980-10-03,0.0,1333.9225385091797,1.207674949574377,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.423997,13.025,7.5,18.55,322.27,1040.0,1.1920928955078125e-07,0.0077461647
1980-10-04,0.0,1332.9953967398492,0.963025703800781,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.423997,9.44,4.03,14.85,322.07,802.14,1.1920928955078125e-07,0.009295397
1980-10-05,0.0,1332.1481111215226,0.7996998291685631,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.328,6.705,1.14,12.27,330.46,656.61,1.1920928955078125e-07,0.0077461647
1980-10-06,0.0,1331.3528805846775,0.8139703510817223,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.328,6.985,-1.79,15.76,415.06,534.59,1.1920928955078125e-07,0.0061969315
1980-10-07,0.0,1330.4023368363835,1.070991971406927,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.232,11.415,3.19,19.64,393.04,775.49,1.1920928955078125e-07,0.0061969315
1980-10-08,0.0,1329.2058350579357,1.3356279725374778,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.232,14.995,5.5,24.49,402.97,920.0,1.1920928955078125e-07,0.0046476987
1980-10-09,0.0,1327.8522559098183,1.5034458702207474,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.135997,17.11,8.5,25.72,378.82,1120.0,1.1920928955078125e-07,0.0046476987
1980-10-10,0.0,1326.432955323522,1.5697940724404982,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.135997,17.85,9.46,26.24,369.19,1197.17,1.1920928955078125e-07,0.0077461647
1980-10-11,0.0,1325.0392892305383,1.4958241485229498,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.04,17.205,8.5,25.91,373.42,1120.0,1.1920928955078125e-07,0.0077461647
1980-10-12,0.0,1323.7626135623582,0.9774616832562969,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.04,10.32,3.53,17.11,340.91,800.0,1.1920928955078125e-07,0.0077461647
1980-10-13,0.0,1322.6942842504727,0.7371781112356437,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.04,5.965,-1.58,13.51,365.07,551.34,1.1920928955078125e-07,0.0046476987
1980-10-14,0.0,1321.8281643462108,0.9049439060530068,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.944,9.27,0.48,18.06,381.36,638.4,1.1920928955078125e-07,0.0030984657
1980-10-15,0.0,1320.7271796890159,1.2422794367682155,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.944,14.34,5.52,23.16,368.61,918.22,1.1920928955078125e-07,0.0030984657
1980-10-16,0.0,1319.3737469974678,1.4270819712526375,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.848,16.785,8.06,25.51,356.74,1084.49,1.1920928955078125e-07,0.0015492329
1980-10-17,0.0,1318.9984539215309,1.462232153952148,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.848,17.195,9.67,24.72,325.06,1213.68,1.1920928955078125e-07,0.0015492329
1980-10-18,0.0,1325.1066439136612,1.5068414816586706,1.1920928955078125e-07,1.1920929e-07,16.83,16.83,10.848,17.62,12.32,22.92,188.6,1425.3,1.1920928955078125e-07,0.0077461647
1980-10-19,0.0,1332.292095056225,1.122633706975742,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.752,12.845,6.9,18.79,282.81,992.1,1.1920928955078125e-07,0.0061969315
1980-10-20,0.0,1330.9631152486004,0.8583700386194697,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.752,8.615,0.5,16.73,345.49,640.0,1.1920928955078125e-07,0.0030984657
1980-10-21,0.0,1330.0108827641752,1.0247424957761542,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.656,11.555,3.95,19.16,325.27,800.0,1.1920928955078125e-07,0.0015492329
1980-10-22,0.0,1329.0358499967026,1.0742060061102303,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.656,12.32,4.14,20.5,331.62,811.3,1.1920928955078125e-07,0.0015492329
1980-10-23,0.0,1328.3187528131575,1.0222048392165863,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.56,11.68,4.0,19.36,316.31,800.0,1.1920928955078125e-07,0.0015492329
1980-10-24,0.0,1327.837617422234,1.0599252314254815,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.56,12.265,5.16,19.37,295.82,893.07,1.1920928955078125e-07,0.0061969315
1980-10-25,0.0,1327.5444861100282,0.8965133009259237,1.1920928955078125e-07,1.1920929e-07,25.18,25.18,10.56,9.615,3.38,15.85,201.87,790.73,1.1920928955078125e-07,0.023238493
1980-10-26,0.0,1327.3914011626362,0.584296484672882,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.463997,3.225,-0.97,7.42,200.34,562.08,1.1920928955078125e-07,0.09295397
1980-10-27,0.0,1327.3304048661544,0.5612634472308351,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.463997,2.63,-3.5,8.76,271.69,480.0,1.1920928955078125e-07,0.075137794
1980-10-28,0.0,1327.3135395066786,0.7270872155986143,1.1920928955078125e-07,1.1920929e-07,3.18,3.18,10.411578,6.595,1.51,11.68,176.0,681.16,1.1920928955078125e-07,0.0658424
1980-10-29,0.0,1327.292847370305,0.6273580702539334,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.368,4.425,-1.61,10.46,264.85,550.91,1.1920928955078125e-07,0.04957545
1980-10-30,0.0,1327.22037074313,0.5812046790962696,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.368,3.285,-3.5,10.07,285.85,480.0,1.1920928955078125e-07,0.033308506
1980-10-31,0.0,1327.0481519112495,0.678479877869455,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.272,5.75,-3.5,15.0,329.55,480.0,1.1920928955078125e-07,0.025562342
1980-11-01,0.0,1326.7282331607598,0.7909987628655177,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.272,8.105,0.21,16.0,298.98,616.78,1.1920928955078125e-07,0.023238493
1980-11-02,0.0,1326.212656777757,0.7057961238189122,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.272,6.36,-3.08,15.8,323.49,480.0,1.1920928955078125e-07,0.018590795
1980-11-03,0.0,1325.4988547245516,0.768081374014747,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.1760025,7.81,-1.47,17.09,314.11,560.0,1.1920928955078125e-07,0.014717712
1980-11-04,0.0,1324.714199805624,1.059077240096879,1.1920928955078125e-07,1.1920929e-07,5.0,5.0,10.1760025,12.885,5.66,20.11,196.92,920.0,1.1920928955078125e-07,0.018590795
1980-11-05,0.0,1323.8822525664914,0.7956705555099524,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.1760025,8.375,1.52,15.23,259.96,681.46,1.1920928955078125e-07,0.016266946
1980-11-06,0.0,1323.0164889876921,0.6116230530601475,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.08,4.515,-4.0,13.03,297.41,440.31,1.1920928955078125e-07,0.016266946
1980-11-07,0.0,1322.130385049765,0.8846025176145638,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.08,10.2,1.71,18.69,288.5,693.09,1.1920928955078125e-07,0.016266946
1980-11-08,0.0,1321.2374167332487,1.221904858300226,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.027577,15.495,8.99,22.0,235.39,1159.2,1.1920928955078125e-07,0.016266946
1980-11-09,0.0,1320.351060018682,1.1051331917382794,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.983997,13.935,7.12,20.75,245.26,1009.85,1.1920928955078125e-07,0.016266946
1980-11-10,0.0,1319.4847908866034,0.9424015215411592,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.983997,11.385,2.88,19.89,281.81,750.77,1.1920928955078125e-07,0.014717712
1980-11-11,0.0,1318.6520853175516,0.4950189215821812,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.983997,1.57,-5.49,8.63,260.57,403.66,1.1920928955078125e-07,0.014717712
1980-11-12,0.0,1317.8664192920653,0.45637808037412425,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.888,0.535,-6.97,8.04,269.04,360.0,1.1920928955078125e-07,0.014717712
1980-11-13,0.0,1317.1412687906834,0.5620478960741434,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.888,3.605,-5.06,12.27,285.66,435.32,1.1920928955078125e-07,0.012393863
1980-11-14,-6.116688363925257e-17,1316.0489837626185,0.7937003004291411,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.888,8.875,1.03,16.72,264.31,644.66,1.1920928955078125e-07,0.012393863
1980-11-15,-2.373875978404311e-16,1314.367584056693,0.7992112449463502,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.792,9.155,3.81,14.5,202.87,802.08,1.1920928955078125e-07,0.012393863
1980-11-16,-7.655203805980389e-11,1316.4320741292458,0.5335559279316356,1.1920928955078125e-07,1.1920929e-07,6.0,6.0,9.792,2.985,-1.27,7.24,128.92,560.0,1.1920928955078125e-07,0.012393863
1980-11-17,-4.61659344497948e-08,1324.8497477441924,0.5238828290263308,1.1920928955078125e-07,1.1920929e-07,11.93,11.93,9.792,2.62,-0.5,5.74,97.4,600.0,1.1920928955078125e-07,0.023238493
1980-11-18,-4.501351995242481e-09,1341.5166953011556,0.47848634045725824,1.1920928955078125e-07,6.7442653e-07,22.63,22.63,9.696,1.25,-1.0,3.5,73.25,560.0,1.1920928955078125e-07,0.30210042
1980-11-19,0.546206046348556,1352.2454375984464,0.40835125784481946,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.696,-1.155,-6.82,4.51,222.02,363.66,1.1920928955078125e-07,0.2401311
1980-11-20,0.5532301814279811,1351.8234556757288,0.4326831261212171,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,9.696,-0.32,-7.86,7.22,263.49,330.55,1.1920928955078125e-07,0.1084463
1980-11-21,0.27974190236026036,1351.6340111371637,0.49225923062770643,0.26366677353161144,1.1920929e-07,1.1920929e-07,0.0,9.696,1.555,-6.03,9.14,261.44,397.66,1.1920928955078125e-07,0.08520781
1980-11-22,0.11509793145959997,1351.3144295065767,0.4822990339886219,0.08743856211231908,1.1920929e-07,1.1920929e-07,0.0,9.6,1.405,-6.5,9.31,265.13,360.0,1.1920928955078125e-07,0.04957545
1980-11-23,0.05553887789116651,1351.6617518674184,0.5603551171908998,0.03528856564304659,1.1920929e-07,2.0,2.0,9.6,3.615,-2.34,9.57,220.95,520.0,1.1920928955078125e-07,0.042603906
