date,s_snow,s_water,et_bucket,m_bucket,ps_bucket,pr_bucket,prcp(mm/day),dayl(s),tmean(c),tmin(c),tmax(c),srad(w/m2),vp(pa),q_bucket,obs_runoff(mm/day)
1980-10-01,5.640349000050745e-24,180.2156484238603,1.9521772333306553,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.616003,22.535,11.14,33.93,440.5,1120.39,1.2881355282498507e-07,0.007009853
1980-10-02,3.403148410407024e-24,178.28945703206765,1.895094878107986,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.52,22.35,10.9,33.8,438.22,1101.99,1.1920928955078125e-07,0.007009853
1980-10-03,1.3631679222130526e-24,176.42992532875445,1.8042589160316316,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.52,21.68,11.0,32.36,421.53,1138.65,1.1920928955078125e-07,0.0059713563
1980-10-04,-1.720854374000649e-24,174.63302190108837,1.7648234185390697,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.52,21.475,10.77,32.18,418.57,1128.59,1.1920928955078125e-07,0.007009853
1980-10-05,-5.084369789792507e-24,172.89674303602055,1.7117533289282014,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.423997,21.265,10.33,32.2,419.32,1097.84,1.1920928955078125e-07,0.007009853
1980-10-06,-7.906376745178498e-24,171.21944902738196,1.6360710368840214,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.423997,20.655,9.56,31.75,419.44,1046.84,1.1920928955078125e-07,0.0059713563
1980-10-07,-9.365873660174585e-24,169.59950016900356,1.5906533189019056,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.328003,20.48,10.39,30.57,393.85,1144.18,1.1920928955078125e-07,0.007009853
1980-10-08,-8.641858954796746e-24,168.03525675471639,1.5113766602871799,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.328003,19.765,9.47,30.06,396.08,1077.77,1.1920928955078125e-07,0.007009853
1980-10-09,-5.502406889260597e-24,166.5171429453955,1.5118486820021937,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.328003,19.925,10.39,29.46,372.88,1170.26,1.1920928955078125e-07,0.007009853
1980-10-10,-2.839666796447126e-24,165.01078320739018,1.4946452156173442,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.232,20.03,10.15,29.91,377.48,1150.14,1.1920928955078125e-07,0.0077887257
1980-10-11,-1.3861555716538292e-24,163.53690230398212,1.4477815825153195,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.232,19.64,11.34,27.94,331.9,1295.39,1.1920928955078125e-07,0.0077887257
1980-10-12,-8.349414857368274e-25,162.05305682369507,1.3661213876025926,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.232,18.81,10.72,26.9,327.36,1177.16,1.1920928955078125e-07,0.0077887257
1980-10-13,-5.058137660389669e-25,165.99055117573755,1.2269143301269605,1.1920928955078125e-07,1.1920929e-07,10.24,10.24,11.136003,16.75,9.21,24.29,232.71,1152.01,1.1920928955078125e-07,0.009865719
1980-10-14,-3.06449600206817e-25,170.2815914340279,1.1751891289343332,1.1920928955078125e-07,1.1920929e-07,0.62,0.62,11.136003,15.615,9.53,21.7,249.69,1188.87,1.1920928955078125e-07,0.009865719
1980-10-15,-1.8562545503337942e-25,169.5062635002142,0.7921318041006838,1.1920928955078125e-07,1.1920929e-07,0.27,0.27,11.059678,9.465,2.21,16.72,309.88,711.67,1.1920928955078125e-07,0.01116384
1980-10-16,-1.109603690553719e-25,170.96187423525208,0.651042616822148,1.1920928955078125e-07,1.1920929e-07,3.18,3.18,11.040003,6.33,-1.02,13.68,275.29,567.99,1.1920928955078125e-07,0.012202337
1980-10-17,-6.672406888923965e-26,171.83751673425476,0.6355194258041902,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.040003,5.885,-2.83,14.6,359.12,494.84,1.1920928955078125e-07,0.011683089
1980-10-18,-4.01785356638204e-26,171.11828889217927,0.7397471121228145,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.944,8.415,-1.19,18.02,376.31,546.9,1.1920928955078125e-07,0.01116384
1980-10-19,-2.3438631863223328e-26,170.3085594634316,0.8794393307964544,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.944,11.205,1.78,20.63,366.39,666.0,1.1920928955078125e-07,0.010384968
1980-10-20,-4.3198114657895744e-27,169.4369008193194,0.8876882627165354,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.944,11.435,1.83,21.04,367.35,667.05,1.1920928955078125e-07,0.010644592
1980-10-21,1.5763100115695283e-26,168.54458017915945,0.8799537015636416,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.848,11.52,2.08,20.96,360.87,684.04,1.1920928955078125e-07,0.010644592
1980-10-22,3.126307224891649e-26,167.64726450625784,0.8896612026364236,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.848,11.78,2.41,21.15,357.41,685.85,1.1920928955078125e-07,0.010644592
1980-10-23,3.663307430155937e-26,166.7606207639206,0.9105014601237478,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.848,12.235,2.26,22.21,367.11,673.65,1.1920928955078125e-07,0.010644592
1980-10-24,2.5967642693997406e-26,165.90117706388557,0.845633361181318,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.752,11.28,1.02,21.54,371.45,615.25,1.1920928955078125e-07,0.009865719
1980-10-25,-1.0901965254504232e-26,165.09784734847685,0.877397391835499,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.752,11.945,2.07,21.82,359.76,657.62,1.1920928955078125e-07,0.010644592
1980-10-26,-6.787166746331987e-26,164.34593903987522,0.9047588312778263,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.752,12.51,5.34,19.68,288.2,871.53,1.1920928955078125e-07,0.010644592
