date,s_snow,s_water,et_bucket,m_bucket,ps_bucket,pr_bucket,prcp(mm/day),dayl(s),tmean(c),tmin(c),tmax(c),srad(w/m2),vp(pa),q_bucket,obs_runoff(mm/day)
1980-10-01,0.0,1402.019164944089,1.4301530087478278,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.424,15.13,7.57,22.69,348.56,1045.82,1.1920928955078125e-07,0.09035739
1980-10-02,0.0,1401.174073443521,1.4565219096041768,1.1920928955078125e-07,1.1920929e-07,1.94,1.94,11.424,15.44,9.42,21.46,299.41,1193.8,1.1920928955078125e-07,0.09035739
1980-10-03,0.0,1400.9640737933553,1.0358474300630214,1.1920928955078125e-07,1.1920929e-07,1.01,1.01,11.328006,10.095,5.34,14.85,259.34,900.94,1.1920928955078125e-07,0.09035739
1980-10-04,0.0,1402.1951121680177,1.051006575762537,1.1920928955078125e-07,1.1920929e-07,3.43,3.43,11.328006,10.31,5.51,15.11,195.7,910.81,1.1920928955078125e-07,0.09354648
1980-10-05,0.0,1403.0813712532597,0.8000785507625253,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.232,6.205,2.26,10.15,225.39,721.56,1.1920928955078125e-07,0.09035739
1980-10-06,0.0,1403.2571816117133,0.7496165894496418,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.232,5.215,1.25,9.18,228.64,665.16,1.1920928955078125e-07,0.09035739
1980-10-07,0.0,1403.0597262252284,0.8779050870069827,1.1920928955078125e-07,1.1920929e-07,1.98,1.98,11.136,7.76,3.83,11.69,225.78,800.0,1.1920928955078125e-07,0.09035739
1980-10-08,0.0,1402.8241315228229,1.0138251150005808,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.136,10.005,2.42,17.59,346.94,725.76,1.1920928955078125e-07,0.09035739
1980-10-09,0.0,1402.8255602134202,1.0970707581736492,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.039997,11.39,2.82,19.96,358.25,746.31,1.1920928955078125e-07,0.09035739
1980-10-10,0.0,1403.2722792684092,0.7385195073039422,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.039997,5.25,-4.15,14.65,373.62,442.2,1.1920928955078125e-07,0.09035739
1980-10-11,0.0,1404.3691461708809,0.9511486282495094,1.1920928955078125e-07,1.1920929e-07,2.14,2.14,10.944,9.26,1.73,16.79,309.51,698.29,1.1920928955078125e-07,0.09035739
1980-10-12,0.0,1406.3210184039267,0.9071174158321264,1.1920928955078125e-07,1.1920929e-07,4.1,4.1,10.944,8.5,3.34,13.66,203.3,777.82,1.1920928955078125e-07,0.09779859
1980-10-13,0.0,1409.332753450638,0.6368607557008188,1.1920928955078125e-07,1.1920929e-07,6.7,6.7,10.848,3.23,-0.29,6.75,148.06,597.99,1.1920928955078125e-07,0.09779859
1980-10-14,0.0,1413.0902305320037,0.6084512754596318,1.1920928955078125e-07,1.1920929e-07,2.31,2.31,10.848,2.515,-1.34,6.37,188.69,555.84,1.1920928955078125e-07,0.09035739
1980-10-15,0.0,1414.888270253058,0.7307462494815846,1.1920928955078125e-07,1.1920929e-07,1.64,1.64,10.752,5.365,0.94,9.79,236.89,650.69,1.1920928955078125e-07,0.09354648
1980-10-16,0.0,1414.8579820732652,0.9146687915747898,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.752,8.81,3.14,14.48,277.85,770.8,1.1920928955078125e-07,0.09035739
1980-10-17,0.0,1413.906735379433,1.2191426291467844,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.655997,13.525,6.21,20.84,308.79,936.93,1.1920928955078125e-07,0.09035739
1980-10-18,0.0,1414.9067125787744,1.4257835398254732,1.1920928955078125e-07,1.1920929e-07,6.81,6.81,10.655997,16.075,10.08,22.07,200.79,1246.64,1.1920928955078125e-07,0.09779859
1980-10-19,0.0,1417.4645213492481,1.021622940056554,1.1920928955078125e-07,1.1920929e-07,1.92,1.92,10.56,10.8,4.78,16.82,249.15,862.04,1.1920928955078125e-07,0.09354648
1980-10-20,4.287681507828221e-18,1420.3007707567774,0.706039768493073,1.1920928955078125e-07,1.1920929e-07,3.71,3.71,10.56,5.06,2.1,8.02,121.25,719.91,1.1920928955078125e-07,0.10523979
1980-10-21,9.75639266109787e-17,1423.4021760435555,0.697207509818588,1.1920928955078125e-07,1.1920929e-07,4.41,4.41,10.464003,4.975,1.61,8.34,137.09,684.63,1.1920928955078125e-07,0.10630282
1980-10-22,1.966511530793449e-16,1426.263834563092,0.6717252389351386,1.1920928955078125e-07,1.1920929e-07,3.72,3.72,10.464003,4.385,-0.4,9.17,180.77,594.41,1.1920928955078125e-07,0.1169331
1980-10-23,1.4592402384048787e-16,1427.8391106455365,0.5275576141382142,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.367997,0.935,-4.98,6.85,280.07,434.76,1.1920928955078125e-07,0.10523979
1980-10-24,-1.0992661404925782e-16,1427.352514497419,0.565091120426281,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.367997,1.945,-5.33,9.22,306.48,414.88,1.1920928955078125e-07,0.10098768
1980-10-25,-1.0964899004856818e-16,1428.5617129047373,0.638546242788439,1.1920928955078125e-07,1.1920929e-07,4.68,4.68,10.272,3.88,-1.63,9.39,194.09,546.01,1.1920928955078125e-07,1.243743
1980-10-26,-6.636511105736643e-17,1460.328522488178,0.6061788695165297,1.1920928955078125e-07,1.1920929e-07,58.07,58.07,10.272,2.78,0.15,5.41,106.67,616.38,1.1920928955078125e-07,2.7426128
1980-10-27,-2.634721938168537e-17,1491.7285497802106,0.5734639852421536,1.1920928955078125e-07,1.1920929e-07,4.71,4.71,10.247572,1.685,-0.46,3.83,91.43,591.08,1.1920928955078125e-07,0.72285914
1980-10-28,-7.227432917725799e-14,1495.8566291379973,0.5550619795295049,1.1920928955078125e-07,1.1920929e-07,4.51,4.51,10.176005,1.27,-0.8,3.34,88.53,577.64,1.1920928955078125e-07,0.49962324
