date,s_snow,s_water,et_bucket,m_bucket,ps_bucket,pr_bucket,prcp(mm/day),dayl(s),tmean(c),tmin(c),tmax(c),srad(w/m2),vp(pa),q_bucket,obs_runoff(mm/day)
1980-10-01,0.0020885685028459,72.06030438026416,0.06559438757195392,0.0010551891509996735,1.1920929e-07,1.1920929e-07,0.0,11.328,4.125,-3.77,12.02,375.17,467.77,3.2711567426328063,1.6486541
1980-10-02,0.0012367113642087204,68.73719390640973,0.06672650425881269,0.0006221792708670006,1.1920929e-07,1.1920929e-07,0.0,11.232,5.22,-4.13,14.57,396.7,448.32,3.2450498450857244,1.4131321
1980-10-03,0.0002997607408236824,65.431579005201,0.07357126679151585,0.00015010501149797696,1.1920929e-07,1.1920929e-07,0.0,11.214136,7.485,-2.85,17.82,404.18,483.3,3.2192871134690617,1.4720125
1980-10-04,-0.0006937180605980765,62.14360508261661,0.0820283939546767,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.136005,10.09,-0.5,20.68,398.58,556.22,3.193864770126509,1.5308931
1980-10-05,-0.0014668836274581451,58.876910887066835,0.0892706815264079,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.039997,12.43,1.67,23.19,392.95,643.52,3.168805775876218,1.5897735
1980-10-06,-0.0017428945471581142,55.63513516696193,0.08349177920877995,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.039997,12.265,2.82,21.71,367.71,713.66,3.1441323049324024,1.6486541
1980-10-07,-0.0012844897438149907,52.42107615116536,0.07759588653465148,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.944003,12.185,2.45,21.92,367.85,695.85,3.119859452504989,1.7664151
1980-10-08,-0.0007528316380117008,49.230786393000486,0.07514860594450808,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.848005,12.82,3.73,21.91,346.65,766.03,3.0959514251074802,1.5897735
1980-10-09,-0.00043508859406708636,46.096045879953856,0.03085861446630541,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.848005,0.24,-8.71,9.19,359.32,327.42,3.072638145685518,1.4720125
1980-10-10,0.00463512449023421,43.00158789924577,0.027743511526412114,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.752,-0.165,-10.16,9.83,374.4,293.77,3.0497966411131943,1.3542515
1980-10-11,0.003263661513396572,39.91547044861004,0.03338112672512575,0.0016584571095066667,1.1920929e-07,1.1920929e-07,0.0,10.750972,3.64,-5.22,12.5,349.13,417.47,3.0271858168983794,1.2364905
1980-10-12,0.001958760335072917,37.82632916992426,0.03501012889359997,0.0009889717159949128,1.1920929e-07,2.2,2.2,10.656,5.295,-1.91,12.5,290.71,538.72,3.01197468862199,1.2364905
1980-10-13,0.7421164835078657,37.35583392258721,0.022459397525900232,1.1920928955078125e-07,4.3892274,0.030772572,4.42,10.559992,-0.92,-6.87,5.03,200.93,384.62,3.00855955115579,1.5897735
1980-10-14,3.012040648156273,34.45744967891927,0.021811356296547,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.559992,-0.18,-7.12,6.76,292.35,367.32,2.9876065704321,1.17761
1980-10-15,1.5664655100674578,32.90043043060032,0.022813049537405136,1.5664585410105014,1.1920929e-07,1.1920929e-07,0.0,10.464005,1.275,-5.98,8.53,295.6,402.16,2.976410893890943,1.0009686
1980-10-16,0.5719287760382137,30.90350472875802,0.02049312932996455,0.5687885334264136,1.1920929e-07,1.1920929e-07,0.0,10.446136,0.65,-7.92,9.22,322.34,345.84,2.9621134771745314,0.942088
