date,s_snow,s_water,et_bucket,m_bucket,ps_bucket,pr_bucket,prcp(mm/day),dayl(s),tmean(c),tmin(c),tmax(c),srad(w/m2),vp(pa),q_bucket,obs_runoff(mm/day)
1980-10-01,0.0,1299.7374430648874,1.6806001883346715,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.424003,13.69,5.87,21.51,364.84,926.87,0.04701564931963677,0.05727467
1980-10-02,0.0,1297.8075888158317,1.6952591926559502,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.424003,13.855,7.51,20.2,317.9,1040.94,0.042727920882823074,0.05727467
1980-10-03,0.0,1297.6192390492824,1.3843105913830023,1.1920928955078125e-07,1.1920929e-07,3.03,3.03,11.328,10.745,5.56,15.93,208.96,912.07,0.04233099267379083,0.07568438
1980-10-04,0.0,1300.3203337230239,1.3089571825600115,1.1920928955078125e-07,1.1920929e-07,8.32,8.32,11.328,9.83,4.67,14.99,209.1,850.89,0.048393419435551206,0.118640386
1980-10-05,0.0,1300.58074484129,0.9619825399099206,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.232003,5.215,-0.86,11.29,318.65,573.3,0.049021927824814876,0.083866484
1980-10-06,0.0,1299.6471342755976,0.8991516995670397,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.232003,4.21,-2.45,10.87,337.36,511.6,0.04680572570855358,0.07568438
1980-10-07,0.0,1298.9400962455393,1.0349725264168683,1.1920928955078125e-07,1.1920929e-07,2.0,2.0,11.136,6.475,0.2,12.75,321.13,616.56,0.04519427733829561,0.06954782
1980-10-08,0.0,1297.9130356694445,1.2353270631771518,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.136,9.22,1.94,16.5,343.78,712.14,0.042951762425170195,0.07568438
1980-10-09,0.0,1296.66638897401,1.3751984210710824,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.040003,11.06,3.5,18.62,344.18,800.0,0.040378763309127076,0.06341124
1980-10-10,0.0,1295.38746505944,1.015894252104499,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.040003,6.365,-1.82,14.55,360.61,534.07,0.03789923370986085,0.05727467
1980-10-11,0.0,1294.339208222637,1.0945814428491374,1.1920928955078125e-07,1.1920929e-07,9.0,9.0,10.965572,7.625,1.39,13.86,230.61,671.27,0.035980883700751205,0.10023067
1980-10-12,0.0,1293.6418762704993,1.1946275481335822,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.943997,9.02,4.14,13.9,257.73,821.97,0.03475883120798426,0.10023067
1980-10-13,0.0,1293.4057024616593,0.8464108405975533,1.1920928955078125e-07,1.1920929e-07,1.75,1.75,10.941603,3.77,0.31,7.23,197.84,620.69,0.034354424520740445,0.07568438
1980-10-14,0.0,1293.7409200547493,0.8544138511326268,1.1920928955078125e-07,1.1920929e-07,0.85,0.85,10.848002,4.035,0.29,7.78,212.35,620.09,0.034929840117541446,0.07568438
1980-10-15,0.0,1294.717989704577,1.0447688044001318,1.1920928955078125e-07,1.1920929e-07,2.7,2.7,10.848002,7.07,1.5,12.64,233.52,675.99,0.03666259869164454,0.07568438
1980-10-16,0.0,1295.9845860445662,1.2517262210637528,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.751997,10.0,3.0,17.0,319.56,760.0,0.03903736891053229,0.06954782
1980-10-17,0.0,1297.2158449499675,1.6051536175494137,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.751997,13.96,6.0,21.92,328.66,920.29,0.041493241824619345,0.06954782
1980-10-18,0.0,1298.1410772006905,1.7102299103820506,1.1920928955078125e-07,1.1920929e-07,2.83,2.83,10.656003,15.13,9.72,20.54,201.89,1217.93,0.043439865094433434,0.06954782
1980-10-19,0.0,1298.4895935766458,1.276131362718189,1.1920928955078125e-07,1.1920929e-07,3.66,3.66,10.656003,10.415,4.8,16.03,202.7,863.77,0.04419657131622826,0.07568438
1980-10-20,0.0,1298.0453553718737,1.0499360488076763,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.56,7.52,2.67,12.37,247.23,739.53,0.04323430912875553,0.06954782
1980-10-21,0.0,1298.7362691439705,0.9267302170398338,1.1920928955078125e-07,1.1920929e-07,2.4,2.4,10.56,5.605,1.46,9.75,186.74,672.34,0.04474011174957041,0.06341124
1980-10-22,0.0,1299.5746212689558,0.8685976587627577,1.1920928955078125e-07,1.1920929e-07,1.0,1.0,10.464003,4.755,-1.93,11.44,302.79,525.66,0.046637847208217696,0.06341124
1980-10-23,0.0,1299.125792234315,0.729324907789788,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.464003,2.16,-3.53,7.85,274.03,477.25,0.045612055558610164,0.06954782
1980-10-24,0.0,1298.2571162377385,0.7353051028010605,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.428603,2.34,-4.33,9.01,299.46,440.0,0.043690361768516706,0.06341124
1980-10-25,0.0,1301.3979865152385,0.7798149480775803,1.1920928955078125e-07,1.1920929e-07,12.03,12.03,10.368,3.26,-2.04,8.56,190.71,520.65,0.0510478573173766,0.9204858
1980-10-26,0.0,1332.982679776213,0.7623802674514908,1.1920928955078125e-07,1.1920929e-07,49.95,49.95,10.368,2.57,0.01,5.13,102.12,611.63,0.24416511915392355,0.94094104
1980-10-27,0.0,1356.4709098096746,0.752385406024955,1.1920928955078125e-07,1.1920929e-07,0.01,0.01,10.272,2.255,-0.35,4.86,140.58,595.28,0.7819031066282132,0.34773907
1980-10-28,0.0,1358.1912124187386,0.774046702640707,1.1920928955078125e-07,1.1920929e-07,4.65,4.65,10.272,2.655,-0.16,5.47,115.29,605.54,0.851479196592304,0.2659181
1980-10-29,0.009610258701220769,1359.1868750165893,0.6933198587640784,1.1920928955078125e-07,1.1920929e-07,1.0,1.0,10.175997,1.165,-1.54,3.87,150.16,546.73,0.8945421548778525,0.2045524
1980-10-30,0.05632989310318975,1357.9676592343512,0.7063467217318293,0.02980946273321957,1.1920929e-07,1.1920929e-07,0.0,10.175997,1.45,-3.35,6.25,244.0,480.47,0.8420990014512364,0.16773297
1980-10-31,0.030937744095990673,1356.4265171193188,0.8069536142868808,0.017842827069552678,1.1920929e-07,1.1920929e-07,0.0,10.101572,3.54,-2.5,9.58,278.46,520.0,0.7801850122401501,0.15955086
1980-11-01,0.016442728529774034,1354.8633669286137,0.8247835761868815,0.00889575383449763,1.1920929e-07,1.1920929e-07,0.0,10.08,3.915,-1.54,9.37,259.69,556.41,0.722035311469951,0.14932325
1980-11-02,0.009132812671488154,1353.3985541237946,0.7366498916162016,0.00477447140620962,1.1920929e-07,1.1920929e-07,0.0,10.08,2.255,-1.02,5.53,177.64,560.0,0.6714837441259981,0.12682249
1980-11-03,0.004172958000686297,1352.2588269158211,0.6948392436921073,0.001981230051992808,1.1920929e-07,1.1920929e-07,0.0,9.983997,1.55,-4.48,7.58,273.13,440.0,0.6346122445418859,0.118640386
