date,s_snow,s_water,et_bucket,m_bucket,ps_bucket,pr_bucket,prcp(mm/day),dayl(s),tmean(c),tmin(c),tmax(c),srad(w/m2),vp(pa),q_bucket,obs_runoff(mm/day)
1980-10-01,0.0,106.87046395016264,0.661203160135714,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.616,25.49,14.21,36.77,437.23,610.18,0.01044382639241376,0.017603539
1980-10-02,0.0,106.18853779503931,0.6758773467935209,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.520002,26.145,15.15,37.14,427.67,650.25,0.010341534075270721,0.017603539
1980-10-03,0.0,105.50901709895614,0.656703353729406,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.520002,25.745,14.78,36.71,425.42,630.0,0.010240599210087123,0.016368203
1980-10-04,0.0,104.8481898902384,0.6158783109541545,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.520002,24.715,13.78,35.65,423.02,584.74,0.01014338598910574,0.017603539
1980-10-05,0.0,104.208202781145,0.6077035053963794,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.424,24.735,14.4,35.07,407.76,613.2,0.010050118251534752,0.016368203
1980-10-06,0.0,103.59090488382901,0.6025711939756905,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.424,24.69,14.48,34.9,401.08,622.18,0.00996096971061939,0.016368203
1980-10-07,0.0,102.99814531044353,0.570960796046586,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.424,23.84,13.1,34.58,408.33,563.05,0.009876109273579639,0.016368203
1980-10-08,0.0,102.43227977113757,0.5442871295797931,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.328,23.245,12.75,33.74,401.58,549.2,0.009795773611633045,0.016368203
1980-10-09,0.0,101.90218777767492,0.551128755526102,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.328,23.555,13.52,33.59,388.21,572.34,0.00972110962006719,0.016368203
1980-10-10,0.0,101.41011599676268,0.514538584908567,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.233344,22.585,12.63,32.54,384.57,539.07,0.009652310237786068,0.017603539
1980-10-11,0.0,100.95550929722113,0.49010125615852784,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.232003,21.82,12.24,31.4,374.19,529.36,0.009589181859310585,0.018838875
1980-10-12,0.0,100.53781254787054,0.4947363400736634,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.232003,22.055,12.9,31.21,360.27,557.4,0.009531542951207023,0.020383045
1980-10-13,0.0,100.15647061753126,0.34986576358037386,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.136003,16.39,5.78,27.0,393.94,343.77,0.00947922331681212,0.020383045
1980-10-14,0.0,99.81092837502351,0.2941637631553496,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.136003,13.605,5.86,21.35,325.89,344.78,0.009432063409759682,0.020383045
1980-10-15,0.0,99.50063068916764,0.23092867817053947,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.136003,9.795,4.73,14.86,230.73,351.38,0.009389913692523393,0.023471385
1980-10-16,0.0,99.22502242878392,0.2001276802713406,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.039997,7.745,2.48,13.01,238.17,307.91,0.00935263403648887,0.025942056
1980-10-17,0.0,98.98354846269262,0.2078040641024964,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.039997,8.365,1.06,15.67,313.53,240.77,0.009320093160340574,0.02779506
1980-10-18,0.0,98.74875455101893,0.2474935285419012,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.039997,11.145,2.83,19.46,337.76,269.76,0.009288561053060147,0.028412728
1980-10-19,0.0,98.48369977646621,0.29991397055851343,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.943997,14.42,6.67,22.17,319.21,357.93,0.009253093176033041,0.027177392
1980-10-20,0.0,98.19496991070648,0.305511814473804,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.943997,14.77,5.79,23.75,349.15,337.91,0.009214611355314156,0.026559724
1980-10-21,0.0,97.88959412019415,0.2945589957835708,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.943997,14.225,4.25,24.2,368.28,302.92,0.009174085101596043,0.02532439
1980-10-22,0.0,97.57460157138367,0.29862668547894766,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.848,14.645,4.64,24.65,366.13,311.45,0.00913246934850085,0.02532439
1980-10-23,0.0,97.25702143072948,0.3104563634923163,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.848,15.335,5.24,25.43,364.53,321.71,0.009090702840247811,0.024706721
1980-10-24,0.0,96.94388286468602,0.30898628017250507,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.848,15.31,4.75,25.87,370.18,311.6,0.009049707495802611,0.024397887
1980-10-25,0.0,96.64221503970771,0.2725515820760999,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.752003,13.46,2.95,23.97,367.7,272.59,0.00901038872071654,0.024089053
1980-10-26,0.0,96.359047122249,0.26774828155701696,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.752003,13.22,7.27,19.17,250.97,387.53,0.008973636637389508,0.024397887
1980-10-27,0.0,96.09881121860593,0.23456902429398097,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.752003,11.145,3.13,19.16,315.09,282.61,0.008939993080030361,0.025942056
1980-10-28,0.0,95.84685647243248,0.2635387608595668,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.656,13.195,6.86,19.53,264.09,364.54,0.008907540301795235,0.027177392
1980-10-29,0.0,95.59611666346301,0.2626052535067553,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.656,13.18,5.79,20.57,293.01,333.72,0.008875360968058126,0.027486226
1980-10-30,0.0,95.34229272373042,0.2894488162097895,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.656,14.805,7.44,22.17,286.43,375.43,0.008842904227305952,0.027177392
1980-10-31,0.0,95.08108558526756,0.2836166658755613,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.56,14.665,6.46,22.87,312.53,349.3,0.008809627306203958,0.027177392
1980-11-01,0.0,94.8081961801073,0.25286545775550945,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.56,12.85,2.35,23.35,356.96,259.66,0.008774995846859014,0.026868558
1980-11-02,0.0,94.51932544028251,0.2668618537030107,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.56,13.77,2.37,25.17,365.68,261.11,0.008738484571811636,0.026559724
1980-11-03,0.0,94.21017429782604,0.30656545611550795,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.521939,16.155,5.1,27.21,357.15,318.55,0.008699578266774649,0.025942056
1980-11-04,0.0,93.87644368477078,0.35533725351312767,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.463997,18.775,9.36,28.19,326.81,427.09,0.008657773069732111,0.02532439
1980-11-05,0.0,93.52028862681999,0.33857539034835593,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.463997,18.025,7.6,28.45,342.53,379.69,0.008613380414946385,0.025015555
1980-11-06,0.0,93.16912640673885,0.325146701001895,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.463997,17.41,6.63,28.19,345.33,355.64,0.008569832952522288,0.02532439
1980-11-07,0.0,92.82851022639241,0.3025426502871233,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.368,16.425,5.79,27.06,341.61,331.33,0.008527803658397145,0.025633223
1980-11-08,0.0,92.5006769078607,0.2977663217339424,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.368,16.22,6.03,26.41,332.92,338.37,0.008487546345744851,0.02625089
1980-11-09,0.0,92.18786327322381,0.3028185878210724,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.368,16.555,5.51,27.6,341.1,327.53,0.008449310617132338,0.025942056
1980-11-10,0.0,91.89230614456181,0.2827115087085497,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.360303,15.485,4.65,26.32,336.12,307.52,0.008413342450707956,0.027177392
1980-11-11,0.0,91.61624234395478,0.2690987694654922,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.272,14.865,7.35,22.38,275.61,374.8,0.008379884859648858,0.028103894
1980-11-12,0.0,91.36190869348277,0.23351760850966446,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.272,12.61,6.43,18.79,240.62,379.3,0.008349178623873882,0.028721562
1980-11-13,0.0,91.13154201522588,0.1943506766704024,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.272,9.735,2.71,16.76,264.29,280.77,0.008321463093628745,0.02933923
