date,s_snow,s_water,et_bucket,m_bucket,ps_bucket,pr_bucket,prcp(mm/day),dayl(s),tmean(c),tmin(c),tmax(c),srad(w/m2),vp(pa),q_bucket,obs_runoff(mm/day)
1980-10-01,0.0,1144.3368212182154,2.0989200393726906,1.1920928955078125e-07,1.1920929e-07,3.15,3.15,11.519989,19.515,16.5,22.53,140.61,1879.48,0.1769982889347683,0.48880967
1980-10-02,0.0,1143.0301406100778,2.236877964297081,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.424003,20.765,16.46,25.07,251.11,1874.08,0.1739753623125486,0.48880967
1980-10-03,0.0,1145.4162914151702,1.9024382378942044,1.1920928955078125e-07,1.1920929e-07,9.68,9.68,11.424003,17.98,13.01,22.95,216.86,1481.36,0.1795351576314096,0.51387686
1980-10-04,0.0,1157.3009435788645,1.5074946996519003,1.1920928955078125e-07,1.1920929e-07,14.47,14.47,11.410803,13.985,8.97,19.0,226.41,1157.2,0.2099879349629368,0.6016119
1980-10-05,0.0,1163.3140216722147,1.4376140508697475,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.327997,13.25,8.0,18.5,310.53,1080.0,0.22731172964890273,0.50134325
1980-10-06,0.0,1161.6689234232151,1.4196615794603487,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.327997,13.07,8.14,18.0,295.34,1090.89,0.22243490517099576,0.4762761
1980-10-07,0.0,1160.1610053340955,1.2523639399620348,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.2319975,11.22,3.94,18.5,375.08,800.0,0.21805670638176475,0.46374252
1980-10-08,0.0,1158.317003240505,1.5328905197831146,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.2319975,14.5,6.5,22.5,380.74,960.0,0.2128196521273008,0.45120895
1980-10-09,0.0,1155.6913648447903,1.9378732729035564,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.136003,18.57,11.38,25.76,350.17,1350.26,0.20557902403056638,0.45120895
1980-10-10,0.0,1153.6090058361335,1.8020166357332468,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.136003,17.38,11.77,22.99,301.53,1381.57,0.20001215228503924,0.43867537
1980-10-11,0.0,1153.3421146144833,1.9172619239773232,1.1920928955078125e-07,1.1920929e-07,3.93,3.93,11.04,18.57,13.11,24.03,219.74,1497.72,0.19930964433551673,0.43867537
1980-10-12,0.0,1153.8998480493008,1.4057222376249467,1.1920928955078125e-07,1.1920929e-07,4.58,4.58,11.04,13.435,7.0,19.87,253.49,999.84,0.2007805234707279,0.45120895
1980-10-13,0.0,1154.2197855320803,1.1336732630700666,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.04,10.0,5.0,15.0,293.07,880.0,0.20162917089889915,0.42614177
1980-10-14,0.0,1153.5574117588303,1.03291720227457,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.943997,8.69,2.88,14.5,323.8,750.48,0.1998761541593452,0.4136082
1980-10-15,0.0,1151.6145125862165,1.310305476545953,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.943997,12.475,4.5,20.45,366.78,840.0,0.1948215689006984,0.40107462
1980-10-16,0.0,1149.1271467121044,1.6253640836227587,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.847998,16.165,7.87,24.46,359.14,1069.43,0.18853664653274638,0.40107462
1980-10-17,0.0,1146.969643507458,1.8857594998490517,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.847998,18.68,11.42,25.94,330.15,1353.48,0.18324963908020028,0.38854104
1980-10-18,0.0,1146.0163323432407,2.0334782925494594,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.752563,20.125,15.23,25.02,251.7,1738.73,0.18096100698480685,0.38854104
1980-10-19,0.0,1145.8283920292963,1.8201796014136393,1.1920928955078125e-07,1.1920929e-07,49.18,49.18,10.752,18.25,13.5,23.0,187.14,1560.0,0.1805131994220719,1.1029552
1980-10-20,0.0,1144.823025287771,1.339090018848805,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.752,13.205,7.5,18.91,293.62,1040.0,0.1781364524173035,0.7144142
1980-10-21,0.0,1143.3394276703725,1.332407319967445,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.656003,13.29,5.62,20.96,340.06,920.0,0.17468618222248508,0.538944
1980-10-22,0.0,1141.747220837157,1.3284945109438804,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.656003,13.265,6.49,20.04,317.32,959.55,0.17105763858766984,0.48880967
1980-10-23,0.0,1139.5844758668288,1.012802151864264,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.560002,9.13,2.76,15.5,310.08,740.86,0.16624929444262146,0.4762761
1980-10-24,0.0,1138.7381670730579,1.0270571225660372,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.560002,9.36,3.51,15.21,291.58,800.0,0.16440473543217202,0.46374252
1980-10-25,0.0,1174.5362321432576,1.4404481096575712,1.1920928955078125e-07,1.1920929e-07,70.31,70.31,10.560002,14.265,9.53,19.0,180.46,1202.0,0.2635566103119166,3.083261
1980-10-26,0.0,1209.4419739827147,1.0644340109103692,1.1920928955078125e-07,1.1920929e-07,3.9,3.9,10.464003,9.12,4.97,13.27,166.19,877.81,0.41756545546415835,4.1862164
1980-10-27,0.0,1209.3219211956653,0.8772354687886348,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.464003,6.14,0.78,11.5,271.77,640.0,0.4169051003305199,1.6042985
1980-10-28,0.0,1212.0153090323226,1.169089914098143,1.1920928955078125e-07,1.1920929e-07,6.24,6.24,10.368,10.705,6.45,14.96,169.13,956.23,0.43197442223909094,1.2533581
1980-10-29,0.0,1213.7915553469784,1.0748449498937083,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.368,9.36,4.63,14.09,245.93,850.78,0.44220924719612875,1.140556
1980-10-30,0.0,1212.4391029939634,0.9143990811119094,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.368,6.875,2.75,11.0,223.33,739.95,0.4343946205050583,1.0402873
