date,s_snow,s_water,et_bucket,m_bucket,ps_bucket,pr_bucket,prcp(mm/day),dayl(s),tmean(c),tmin(c),tmax(c),srad(w/m2),vp(pa),q_bucket,obs_runoff(mm/day)
1980-10-01,47.36067964595141,683.1576556604927,0.8664395059128777,0.11528811603784561,1.1920929e-07,1.1920929e-07,0.0,11.423997,12.58,-1.1,26.26,419.16,455.14,0.12210613580379558,0.21808432
1980-10-02,47.248687668692874,682.298378250212,0.8517076769134339,0.11237583309412003,1.1920929e-07,1.1920929e-07,0.0,11.423997,12.325,-1.0,25.65,412.58,433.48,0.12137812894418083,0.21808432
1980-10-03,47.1182956593393,681.3712575190309,1.02176602040231,0.14795145392417908,1.1920929e-07,1.1920929e-07,0.0,11.328,15.44,3.5,27.38,386.68,585.39,0.12059751033078267,0.21808432
1980-10-04,46.97433313112001,680.3959212540991,0.952835861446767,0.13516020774841309,1.1920929e-07,1.1920929e-07,0.0,11.328,14.32,0.95,27.69,404.34,471.72,0.11978171333024902,0.21808432
1980-10-05,46.83457096541276,679.4437323330077,0.9606513423531047,0.13852933049201965,1.1920929e-07,1.1920929e-07,0.0,11.2319975,14.615,2.37,26.86,385.44,546.45,0.11899060132457352,0.21808432
1980-10-06,46.697428532463306,678.5090337139186,0.9473563052207444,0.1361880749464035,1.1920929e-07,1.1920929e-07,0.0,11.2319975,14.41,2.37,26.45,378.34,556.03,0.1182191029901429,0.21808432
1980-10-07,46.561387146324925,677.5863672405187,0.9376946475431465,0.13613098859786987,1.1920929e-07,1.1920929e-07,0.0,11.136,14.405,3.63,25.18,351.94,640.45,0.11746244208517466,0.21808432
1980-10-08,46.43481175697231,676.7021200092944,0.9839980812033663,0.14538177847862244,1.1920929e-07,1.1920929e-07,0.0,11.136,15.215,3.3,27.13,366.65,605.58,0.1167418331752257,0.21808432
1980-10-09,46.32213193804906,675.8704222045407,0.8980946784843176,0.13019219040870667,1.1920929e-07,1.1920929e-07,0.0,11.039997,13.885,3.41,24.36,337.94,648.89,0.11606808393280728,0.21808432
1980-10-10,46.22003939769408,675.0806395302883,0.6826816636691614,0.08045484125614166,1.1920929e-07,1.1920929e-07,0.0,11.039997,9.53,-3.58,22.64,379.8,373.38,0.11543188941092342,0.21808432
