date,s_snow,s_water,et_bucket,m_bucket,ps_bucket,pr_bucket,prcp(mm/day),dayl(s),tmean(c),tmin(c),tmax(c),srad(w/m2),vp(pa),q_bucket,obs_runoff(mm/day)
1980-10-01,9.844016340773744e-05,537.2015706913928,1.2234309648592419,4.924430786634172e-05,1.1920929e-07,1.1920929e-07,0.0,11.328022,15.375,6.62,24.13,320.29,907.85,0.004775678511790569,0.0012446764
1980-10-02,5.842805228940845e-05,536.154397143045,0.9042282354633067,2.9222560737697258e-05,1.1920929e-07,1.1920929e-07,0.0,11.328022,10.535,4.09,16.98,266.52,809.98,0.004651272883147061,0.001106379
1980-10-03,3.3937716638741476e-05,535.2240659579363,0.9646884638778451,1.697173774086973e-05,1.1920929e-07,1.1920929e-07,0.0,11.232019,11.725,4.32,19.13,289.57,808.51,0.004543469459334684,0.0010602799
1980-10-04,1.5055678774064015e-05,534.1696974345437,1.0757600164953394,7.528406070689307e-06,1.1920929e-07,1.1920929e-07,0.0,11.206294,13.545,2.92,24.17,344.4,681.69,0.0044243103848417425,0.001106379
1980-10-05,-4.660492392156324e-06,532.9676839179539,1.265452651837054,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.13602,16.345,6.65,26.04,324.22,895.03,0.004292272755005384,0.0010602799
1980-10-06,-1.986224086874803e-05,531.6573581084662,1.338519938355511,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.042894,17.46,6.64,28.28,334.92,878.92,0.0041528223829781835,0.001106379
1980-10-07,-2.519674459269905e-05,530.2780554966849,1.420830746032322,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.04,18.51,7.53,29.49,331.14,933.17,0.004010922976638943,0.0015212711
1980-10-08,-1.7388203760270277e-05,528.8729573131852,1.3648414284942672,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.944039,18.025,6.39,29.66,334.55,860.64,0.003871354193108726,0.0022358075
1980-10-09,-9.619255256098932e-06,527.5618089637435,1.2056189400020083,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.944039,16.0,7.34,24.66,291.69,983.37,0.0037455012626490597,0.0020283614
1980-10-10,-5.424972720177302e-06,526.525518827396,0.8592810671752378,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.847956,10.7,4.55,16.85,237.79,844.46,0.003648932447117073,0.0018209154
1980-10-11,-3.0609159937896097e-06,525.7736392480816,0.6606839680673877,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.812972,6.685,-2.5,15.87,307.27,501.89,0.0035804292943390614,0.0017056676
1980-10-12,-1.6833872530280453e-06,525.1101445845497,0.6829796008526579,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.751958,7.3,-0.33,14.93,271.23,595.07,0.003521047773915124,0.001636519
1980-10-13,-9.919918096358723e-07,524.391562339043,0.7266767600288898,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.678306,8.385,1.74,15.03,242.06,691.9,0.0034578463977616757,0.0017517668
1980-10-14,-5.821844489934898e-07,523.7646443671298,0.6341162760772826,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,10.656012,6.34,-2.68,15.36,290.0,496.42,0.0034036344698717058,0.0017517668
1980-10-15,-3.496241321758371e-07,529.6558017724134,0.6233050078401698,1.1920928955078125e-07,1.1920929e-07,14.92,14.92,10.560428,6.045,0.73,11.36,161.28,639.24,0.003948504132276998,0.0018209154
1980-10-16,-2.1164456413829803e-07,556.1435179701673,0.5225306713248294,1.1920928955078125e-07,1.1920929e-07,35.41,35.41,10.559967,2.67,0.64,4.7,63.83,640.32,0.007698213558425988,0.027659476
1980-10-17,-1.2909116951779275e-07,582.2409501841005,0.49246630133719305,1.1920928955078125e-07,1.1920929e-07,15.84,15.84,10.464027,1.26,-0.51,3.03,57.83,590.52,0.014861920303990882,0.11801376
