date,s_snow,s_water,et_bucket,m_bucket,ps_bucket,pr_bucket,prcp(mm/day),dayl(s),tmean(c),tmin(c),tmax(c),srad(w/m2),vp(pa),q_bucket,obs_runoff(mm/day)
1980-10-01,0.0,727.6333048594219,2.5409893012209044,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.520002,21.345,14.0,28.69,357.42,1599.42,0.000433771665678875,0.0
1980-10-02,0.0,725.2393055534855,2.2020084500435626,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.520002,18.955,9.5,28.41,409.07,1186.1,0.0003443880477113609,0.0
1980-10-03,0.0,723.3697359612155,1.5922899423059924,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.424,13.765,4.29,23.24,416.97,823.53,0.00028759918702428515,0.0
1980-10-04,0.0,721.7597646853756,1.6723698874598598,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.424,14.6,8.11,21.09,334.5,1088.63,0.0002462601023133044,0.0
1980-10-05,0.0,720.1123467411223,1.669785560876614,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.327997,14.75,6.0,23.5,394.8,920.0,0.00021010332957610797,0.0
1980-10-06,0.0,718.2914513085769,1.9839935668593658,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.327997,17.645,9.57,25.72,369.13,1205.15,0.00017628283442814026,0.0
1980-10-07,0.0,716.1610475678605,2.3107157490258374,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.327997,20.275,12.02,28.53,363.38,1400.92,0.00014355920956475658,0.0
1980-10-08,0.0,713.7890119234269,2.749226327897608,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.232,23.49,15.0,31.98,354.49,1718.0,0.00011421873617287476,0.0
1980-10-09,0.0,711.7609667652027,2.5830173289866725,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.232,22.45,11.42,33.48,397.26,1340.58,9.393839312346319e-05,0.0
1980-10-10,0.0,710.0078939611816,2.4100220742512763,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.136,21.44,11.96,30.92,372.79,1395.78,7.933398700323117e-05,0.0
1980-10-11,0.0,708.3979764935463,1.5873386049537606,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.136,14.47,5.07,23.87,384.89,885.33,6.793098855416894e-05,0.0
1980-10-12,0.0,706.7993973444799,1.3508914787801696,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.085539,11.975,0.95,23.0,408.61,640.0,5.823059288679887e-05,0.0
1980-10-13,0.0,705.0803394961655,1.7661077056574404,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.039997,16.445,6.93,25.96,372.76,994.69,4.933910144849842e-05,0.0
1980-10-14,0.0,703.401253743701,2.1329057477573707,1.1920928955078125e-07,1.1920929e-07,1.1920929e-07,0.0,11.039997,19.655,11.99,27.32,320.94,1399.08,4.1966668741011824e-05,0.0
